filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 2401 to 3200,13310,90730,13,White,France,"Aromas of this wine show considerable wood. On the palate, the wood is very present, giving acidity as well as layers of toast and spice. Hints of yellow fruit show through, suggesting the possibility of a ripe, rich wine in the future. Drink from 2019.",Bastion Premier Cru,59,90,0.66,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Beaune,"47.0260300, 4.8400040",47.02603,4.840004,Chanson Pére et Fils 2013 Bastion Premier Cru  (Beaune),https://www.winemag.com/buying-guide/chanson-pere-et-fils-2013-bastion-premier-cru-beaune-240507/,Chardonnay,2013,Chanson Pére et Fils
winemag 10401 to 11200,4446,19708,,White,France,"Round and generous, but with a mineral heart that gives structure to this full wine. It has weight, dense fruit and delicious peach and nectarine flavors. The structure suggests this Morgeot has the potential to age.",Morgeot Premier Cru,59,90,0.66,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Louis Latour 2004 Morgeot Premier Cru  (Chassagne-Montrachet),https://www.winemag.com/buying-guide/louis-latour-2004-morgeot-premier-cru-chardonnay-chassagne-montrachet/,Chardonnay,2004,Louis Latour
winemag 2401 to 3200,10016,87436,13,White,France,"This structured, tight wine has complex almond and spice flavors that partner with crisp acidity and tangy lemon zest and grapefruit accents. The texture with its minerality and tight aftertaste promises aging. Drink from 2019.",Les Clos Grand Cru,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine L. Chatelain 2014 Les Clos Grand Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-l-chatelain-2014-les-clos-grand-cru-chablis/,Chardonnay,2014,Domaine L. Chatelain
winemag 5601 to 6400,12794,152265,12.5,White,France,"Ripe and creamy in texture, this wine offers mango and pineapple flavors and crisp, citrusy acidity. It's an age-worthy selection, with minerality and a fine texture.",Montmains Premier Cru,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Garnier et Fils 2011 Montmains Premier Cru  (Chablis),https://www.winemag.com/buying-guide/garnier-fils-2011-montmains-premier-cru-chardonnay-chablis/,Chardonnay,2011,Garnier et Fils
winemag 2401 to 3200,9838,87258,13,White,France,"Full and round, this wine is fruity while smooth and rich. A layer of crisp acidity is surrounded by the generous white and yellow fruits, accented by a touch of toast and spice. Drink this wine from 2018.",,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Château de Santenay 2014  Meursault,https://www.winemag.com/buying-guide/chateau-de-santenay-2014-meursault/,Chardonnay,2014,Château de Santenay
winemag 8801 to 9600,9550,226531,13,White,France,"Flavors of high toast wood are very dominant in this wine, and mingle with green herb, ripe pineapple and spice. The acidity cuts through it all, a band of freshness that comes with the structure of green plum skins. It could well age, and will certainly integrate more in the next two years.",Les Caradeux Premier Cru,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pernand-Vergelesses,"47.0845750, 4.8513130",47.084575,4.851313,Chanson Pére et Fils 2005 Les Caradeux Premier Cru  (Pernand-Vergelesses),https://www.winemag.com/buying-guide/chanson-pere-fils-2005-caradeux-premier-cru-chardonnay-pernand-vergelesses/,Chardonnay,2005,Chanson Pére et Fils
winemag 4001 to 4800,232,108645,13.5,White,France,"A wine with great fruit and balance, this is totally ready to drink. Harmony between the juicy acidity and yellow fruits gives the wine richness, intensity and an intensely fresh aftertaste.",Vieilles Vignes,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Christophe Cordier 2013 Vieilles Vignes  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/christophe-cordier-2013-vieilles-vignes-chardonnay-pouilly-fuisse/,Chardonnay,2013,Christophe Cordier
winemag 2401 to 3200,10017,87437,13,White,France,"This wine balances intense fruit with a steely core of minerality. It is packed with apple, crisp pear and kiwi fruits, contrasted with this tight texture and hints of wood aging. Well balanced, the wine will be ready to drink from 2018.",,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Jean Monnier et Fils 2014  Puligny-Montrachet,https://www.winemag.com/buying-guide/domaine-jean-monnier-et-fils-2014-puligny-montrachet/,Chardonnay,2014,Domaine Jean Monnier et Fils
winemag 6401 to 7200,3747,158884,,White,France,"This is complex and ripe but also mineraly and very structured. It offers many facets of the village: its richness and its strong sense of terroir. Bright, clean and fragrant on the finish.",,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Latour 2010  Puligny-Montrachet,https://www.winemag.com/buying-guide/louis-latour-2010-chardonnay-puligny-montrachet/,Chardonnay,2010,Louis Latour
winemag 6401 to 7200,12655,167792,13.5,White,France,"Along with all the ripe fruit in the wine, there is a kernel of serious structure. That gives the wine minerality, textured acidity lying over the depth of white fruits. Toast adds extra complexity before a crisp aftertaste.",,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Joseph Drouhin 2009  Puligny-Montrachet,https://www.winemag.com/buying-guide/joseph-drouhin-2009-chardonnay-puligny-montrachet/,Chardonnay,2009,Joseph Drouhin
winemag 801 to 1600,2892,204935,13,White,France,"This rich wine is full of spice and cream, with a soft texture. The ripe fruit with its tropical and yellow flavors is generous, cut by attractive acidity and a full-bodied aftertaste. Drink from 2020.",Sur Gamay Premier Cru,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Aubin,"46.9505880, 4.7076330",46.950588,4.707633,Jean-Claude Boisset 2015 Sur Gamay Premier Cru  (Saint-Aubin),https://www.winemag.com/buying-guide/jean-claude-boisset-2015-sur-gamay-premier-cru-saint-aubin/,Chardonnay,2015,Jean-Claude Boisset
winemag 1 to 800,10844,10844,13,White,France,"In the ripe, opulent style that is characteristic of this producer, this is a full-bore wine. Rich yellow fruits and juicy acidity are given extra richness by the touch of toastiness and spice. Drink this generous wine from 2021.",La Comme Premier Cru,60,90,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Santenay,"46.9128330, 4.6965340",46.912833,4.696534,Château de Santenay 2016 La Comme Premier Cru  (Santenay),https://www.winemag.com/buying-guide/chateau-de-santenay-2016-la-comme-premier-cru-santenay-296384/,Chardonnay,2016,Château de Santenay
winemag 801 to 1600,3345,205388,13.5,White,France,"This is one of six wines from this village made by this producer. It shows its potential for excellent white wines with its ripe, smoky character, rich yellow fruits and crisp texture. With its minerality and acidity, it will age, so drink from 2020.",Champlots Premier Cru,61,90,0.68,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Aubin,"46.9505880, 4.7076330",46.950588,4.707633,Olivier Leflaive 2015 Champlots Premier Cru  (Saint-Aubin),https://www.winemag.com/buying-guide/olivier-leflaive-2015-champlots-premier-cru-saint-aubin/,Chardonnay,2015,Olivier Leflaive
winemag 7201 to 8000,7452,178223,,White,France,"Initially soft, this wine's real mineral character only comes through slowly. The wine has richness and weight. Very textured, it could age well for 3-4 years.",,62,90,0.69,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Alex Gambal 2009  Chassagne-Montrachet,https://www.winemag.com/buying-guide/alex-gambal-2009-chardonnay-chassagne-montrachet/,Chardonnay,2009,Alex Gambal
winemag 10401 to 11200,4469,19731,13.5,White,France,"This is a dense structured wine with some herbal flavors as well as kiwi and green plums. Fruit dominates, leaving the wood with a walk-on part. It is developing slowly and needs another 2-3 years to open fully.",Champ Gain Premier Cru,62,90,0.69,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Olivier Leflaive 2004 Champ Gain Premier Cru  (Puligny-Montrachet),https://www.winemag.com/buying-guide/olivier-leflaive-2004-champ-gain-premier-cru-chardonnay-puligny-montrachet/,Chardonnay,2004,Olivier Leflaive
winemag 8001 to 8800,9169,195574,13,White,France,"A lively, fresh wine that gives a steely, mineral edge to the ripe fruits and the crisp acidity. The wine fills the mouth, a bold streak of apple skin structure boosting the fresh fruits.",Clos Saint-Landry Premier Cru,63,90,0.7,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Beaune,"47.0260300, 4.8400040",47.02603,4.840004,Bouchard Pére & Fils 2007 Clos Saint-Landry Premier Cru  (Beaune),https://www.winemag.com/buying-guide/bouchard-pere-fils-2007-clos-saint-landry-premier-cru-chardonnay-beaune/,Chardonnay,2007,Bouchard Pére & Fils
winemag 8001 to 8800,9704,196109,13.5,White,France,"A fine, fruity but structured wine. It brings together many attractive elements of crisp fruits, ripe peaches, toast and a definite tight structure for aging. Keep for 2-3 years.",,63,90,0.7,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Bouchard Pére & Fils 2007  Chassagne-Montrachet,https://www.winemag.com/buying-guide/bouchard-pere-fils-2007-chardonnay-chassagne-montrachet/,Chardonnay,2007,Bouchard Pére & Fils
winemag 2401 to 3200,4490,81910,13,White,France,"The wine is soft and rounded. With creamed apple and pear flavors over touches of wood, it is a toasty wine in a generous style that has made Meursault popular for many years. Fruity and ripe, the wine will be ready to drink from 2018.",Vieilles Vignes,63,90,0.7,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Maison Roche de Bellene 2014 Vieilles Vignes  (Meursault),https://www.winemag.com/buying-guide/roche-de-bellene-2014-vieilles-vignes-meursault/,Chardonnay,2014,Maison Roche de Bellene
winemag 2401 to 3200,9839,87259,13,White,France,"This is a smooth, soft wine with good apple and pear fruit. Restrained wood supports the ripeness and the lightly mineral texture. From one of the line of great premier crus in the appellation, it is likely to age well. Drink from 2019.",Sous Blagny Premier Cru,63,90,0.7,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Patriarche Pére et Fils 2013 Sous Blagny Premier Cru  (Meursault),https://www.winemag.com/buying-guide/patriarche-pere-et-fils-2013-sous-blagny-premier-cru-meursault/,Chardonnay,2013,Patriarche Pére et Fils
winemag 801 to 1600,3304,205347,13,White,France,"Named after the lime trees that grew around this vineyard, this wine is structured with great minerality as well as tight citrus fruit. It has potential with its tense acidity and hints of apricot flavors. Don't drink before 2021.",Les Tillets,64,90,0.71,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Domaine Berthelemot 2016 Les Tillets  (Meursault),https://www.winemag.com/buying-guide/domaine-berthelemot-2016-les-tillets-meursault/,Chardonnay,2016,Domaine Berthelemot
winemag 2401 to 3200,9765,87185,13,White,France,"This Becky Wasserman selection is bright, tangy and full of fruit. Apples and crisp pear flavors come through the spiciness to give an attractive, ripe biodynamic wine from the highest and stoniest part of the vineyard slope. It has a delicious aftertaste of fragrant citrus and minerality. The 2014 vintage is dedicated to Marc-Antoine Bret.",Domaine la Soufrandiére Climat Les Quarts,64,90,0.71,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Vinzelles,"46.9871079, 5.1442920",46.9871079,5.144292,Bret Brothers 2014 Domaine la Soufrandiére Climat Les Quarts  (Pouilly-Vinzelles),https://www.winemag.com/buying-guide/bret-brothers-2014-domaine-la-soufrandiere-climat-les-quarts-pouilly-vinzelles/,Chardonnay,2014,Bret Brothers
winemag 11201 to 12000,552,31501,,White,France,"Le Clos Blanc is a rarity in the mainly red vineyards of Beaune, a patch of chalky soil that has long been planted with Chardonnay. This 2003 is an open wine, with touches of almond and toast flavors, leaving a fresh aftertaste of acidity and green plums. Imported by Kobrand.",Le Clos Blanc Beaune Gréves Premier Cru,65,90,0.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Beaune,"47.0260300, 4.8400040",47.02603,4.840004,Louis Jadot 2003 Le Clos Blanc Beaune Gréves Premier Cru  (Beaune),https://www.winemag.com/buying-guide/louis-jadot-2003-le-clos-blanc-beaune-greves-premier-cru-chardonnay-beaune/,Chardonnay,2003,Louis Jadot
winemag 5601 to 6400,12356,151827,13,White,France,"With its upfront, ripe apple and pear flavors, this wine is immediately attractive. Behind the fruitiness, there is a firm, structured character of minerality and a steely edge, which makes this a Chardonnay to age for 3-4 years.",Mont de Milieu Premier Cru,65,90,0.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Charly Nicolle 2011 Mont de Milieu Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-charly-nicolle-2011-mont-milieu-premier-cru-chardonnay-chablis/,Chardonnay,2011,Domaine Charly Nicolle
winemag 10401 to 11200,4468,19730,,White,France,"Ripe, open and packed with melon and tropical fruit flavors, this wine is already showing enticing drinkability. Its fresh, ripe fruits is layered with some mineral character and an under-cushion of wood.",Cailleret Premier Cru,65,90,0.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Louis Latour 2004 Cailleret Premier Cru  (Chassagne-Montrachet),https://www.winemag.com/buying-guide/louis-latour-2004-cailleret-premier-cru-chardonnay-chassagne-montrachet/,Chardonnay,2004,Louis Latour
winemag 2401 to 3200,10001,87421,13,White,France,"The touches of wood in this wine are subtle and fragrant. With apple acidity and a crisp texture that balances the wood, the wine is ripe while totally fresh. It is likely to develop over the next few months. Drink from 2017.",,65,90,0.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Alex Gambal 2014  Chassagne-Montrachet,https://www.winemag.com/buying-guide/alex-gambal-2014-chassagne-montrachet/,Chardonnay,2014,Alex Gambal
winemag 1 to 800,4930,4930,13,White,France,"Taut and tightly textured, this young wine is packed with citrus and apple flavors. It has weight and the potential to age. Beautifully crisp, refreshing as well as rich, the wine will be ready to drink from 2020.",Closerie des Alisiers Terroir de Meursault,65,90,0.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Maison Stéphane Brocard 2017 Closerie des Alisiers Terroir de Meursault  (Meursault),https://www.winemag.com/buying-guide/maison-stephane-brocard-2017-closerie-des-alisiers-terroir-de-meursault-meursault/,Chardonnay,2017,Maison Stéphane Brocard
winemag 7201 to 8000,12262,183033,13,White,France,"Round, smooth, this wine lives up to its charming name. Yellow fruits and sweet grapefruit go well together, the wood and acidity showing through the ripeness. Juicy, toasty, the wine has an attractive edge on the finish.",Charmes Premier Cru,65,90,0.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Maison Jessiaume 2008 Charmes Premier Cru  (Meursault),https://www.winemag.com/buying-guide/maison-jessiaume-2008-charmes-premier-cru-chardonnay-meursault/,Chardonnay,2008,Maison Jessiaume
winemag 9601 to 10400,5479,238135,13,White,France,"A light, floating style, pierced with minerality and crisp green apple skin flavors. There is wood, but it is only just noticeable. With its structure and tense fruit, this is likely to age well: give it 5-8 years.",Château Labouré-Roi Premier Cru Poruzot,65,90,0.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Labouré-Roi 2005 Château Labouré-Roi Premier Cru Poruzot  (Meursault),https://www.winemag.com/buying-guide/laboure-roi-2005-chateau-premier-cru-poruzot-chardonnay-meursault/,Chardonnay,2005,Labouré-Roi
winemag 7201 to 8000,7072,177843,13.5,White,France,"Well structured, with a strong mineral element, this wine has richness and is packed with peach, apricot and crisp red apple flavors. The wood is already well integrated, a support to the richness of the wine.",,65,90,0.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Chanson Pére et Fils 2008  Puligny-Montrachet,https://www.winemag.com/buying-guide/chanson-pere-fils-2008-chardonnay-puligny-montrachet/,Chardonnay,2008,Chanson Pére et Fils
winemag 10401 to 11200,11104,26366,13,White,France,"Flinty yet honeyed at the same time, this full-bodied wine delivers concentrated flavors of pear, melon, dried spices and honey. Easy enough to drink now, yet should hold for at least five years despite relatively low acids. Long and silky-textured on the finish. Imported by Monsieur Henri Wine Co.",Vaudesir Grand Cru,66,90,0.73,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,La Chablisienne 2003 Vaudesir Grand Cru  (Chablis),https://www.winemag.com/buying-guide/chablisienne-2003-vaudesir-grand-cru-chardonnay-chablis/,Chardonnay,2003,La Chablisienne
winemag 8801 to 9600,4362,221343,13,White,France,"An impressively complex wine for one with only a village appellation. There is a definite minerality mixed with lime and other citrus flavors. A hint of wood spice, stone fruits, green plums and a fine concentration. Imported by Robert Kacher Imports. Editors' Choice.",,66,90,0.73,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Xavier Monnot 2007  Chassagne-Montrachet,https://www.winemag.com/buying-guide/xavier-monnot-2007-chardonnay-chassagne-montrachet/,Chardonnay,2007,Xavier Monnot
winemag 801 to 1600,11045,213088,13,White,France,"A delicious touch of honey in this otherwise dry wine gives extra richness to the generous texture with its gentle spice from wood aging and juicy acidity. Ripe but crisp, the wine will be ready from 2019.",,66,90,0.73,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Thierry et Pascale Matrot 2016  Meursault,https://www.winemag.com/buying-guide/thierry-et-pascale-matrot-2016-meursault-279014/,Chardonnay,2016,Thierry et Pascale Matrot
winemag 8801 to 9600,4390,221371,13,White,France,"Wood aromas dominate, but on the palate the toast element is showing good integration with the round, full, white and yellow stone fruit flavors. There is a crisp green apple acidity that comes through to finish, although the toast character stays as well. Imported by Robert Kacher Imports.",Le Limozin,66,90,0.73,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Xavier Monnot 2007 Le Limozin  (Meursault),https://www.winemag.com/buying-guide/xavier-monnot-2007-le-limozin-chardonnay-meursault/,Chardonnay,2007,Xavier Monnot
winemag 3201 to 4000,3013,95893,13,White,France,"This structured, complex Chardonnay is packed with minerality and considerable weight. The tight texture and almost tannic character will soften over the next few months. Full of potential, it's drinkable now but will be so much better from 2017.",,68,90,0.76,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Chartron et Trébuchet 2013  Chassagne-Montrachet,https://www.winemag.com/buying-guide/chartron-et-trebuchet-2013-chassagne-montrachet/,Chardonnay,2013,Chartron et Trébuchet
winemag 1601 to 2400,1351,63301,13,White,France,"This wine has a mineral texture, cool and crisp. It is packed with citrus and green-apple flavors that give a bright, tight character. At the end, the vanilla flavor from wood aging comes through. Drink from 2019.",Grechons Premier Cru,68,90,0.76,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Ladoix,"47.0740037, 4.8809064",47.0740037,4.8809064,Louis Max 2015 Grechons Premier Cru  (Ladoix),https://www.winemag.com/buying-guide/louis-max-2015-grechons-premier-cru-ladoix/,Chardonnay,2015,Louis Max
winemag 11201 to 12000,14877,45826,13.5,White,France,"This is an obvious but delectable white Burgundy. It's smoky and toasty, with upfront oak, yet the wood is amply backed by layers of grilled peaches and citrus. It's ripe and plump and ready to drink now and over the next several years.",Clos des Mouches,69,90,0.77,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Beaune,"47.0260300, 4.8400040",47.02603,4.840004,Joseph Drouhin 2001 Clos des Mouches  (Beaune),https://www.winemag.com/buying-guide/joseph-drouhin-2001-clos-mouches-chardonnay-beaune/,Chardonnay,2001,Joseph Drouhin
winemag 10401 to 11200,4463,19725,,White,France,"Very rich, ripe and packed with new-wood flavors, this is somewhat flashy, but it's still delicious to drink. Sit back and enjoy.",Clos de Mazeray,69,90,0.77,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Domaine Jacques Prieur 2004 Clos de Mazeray  (Meursault),https://www.winemag.com/buying-guide/domaine-jacques-prieur-2004-clos-mazeray-chardonnay-meursault/,Chardonnay,2004,Domaine Jacques Prieur
winemag 7201 to 8000,12186,182957,13,White,France,"Big and round, a wine that has lost its early fruit flavors and has begun to develop a full toast and almond character. It has weight and richness, giving a full  experience. It is not for long-term aging.",Vaudésir Grand Cru,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Pascal Bouchard 2006 Vaudésir Grand Cru  (Chablis),https://www.winemag.com/buying-guide/pascal-bouchard-2006-vaudesir-grand-cru-chardonnay-chablis/,Chardonnay,2006,Pascal Bouchard
winemag 10401 to 11200,4449,19711,,White,France,"What a delicious, drinkable wine with peach and fresh-fruit flavors, a touch of pineapple and a touch of almonds. Relish the wine now, or enjoy over the next 5 years.",Champs Gain Premier Cru,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Domaine Bernard Moreau et Fils 2004 Champs Gain Premier Cru  (Chassagne-Montrachet),https://www.winemag.com/buying-guide/domaine-bernard-moreau-fils-2004-champs-gain-premier-cru-chardonnay-chassagne-montrachet/,Chardonnay,2004,Domaine Bernard Moreau et Fils
winemag 7201 to 8000,7093,177864,,White,France,"Very rich, still closed up, this is a wine that is packed with toasty wood. The fruit that is developing has flavors of sweet pear and pineapple, while the acidity comes through slowly, softly",Morgeot,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Louis Latour 2009 Morgeot  (Chassagne-Montrachet),https://www.winemag.com/buying-guide/louis-latour-2009-morgeot-chardonnay-chassagne-montrachet/,Chardonnay,2009,Louis Latour
winemag 1 to 800,4550,4550,13,White,France,"This wood-aged wine is rich, showing lots of spice and toast. Juicy green-fruit flavors are there but are still to show their true ripeness and balanced acidity. Wait for this wine, from the home vineyard of the producer, until 2020.",Clos du Domaine,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Henri Darnat 2017 Clos du Domaine  (Meursault),https://www.winemag.com/buying-guide/henri-darnat-2017-clos-du-domaine-meursault-304454/,Chardonnay,2017,Henri Darnat
winemag 10401 to 11200,5187,20449,,White,France,"Toasty and nutty on the nose, this is a lush, fruit-filled Burgundy that nevertheless retains a sense of minerality amid its baked-apple flavors. It's plump and custardy in texture, with ample power and concentration, turning minerally on the finish.",Les Charmes Premier Cru,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Prosper Maufoux 2003 Les Charmes Premier Cru  (Meursault),https://www.winemag.com/buying-guide/prosper-maufoux-2003-charmes-premier-cru-chardonnay-meursault/,Chardonnay,2003,Prosper Maufoux
winemag 1601 to 2400,10539,72489,13.5,White,France,"A ripe wine full of minerality and rich white and yellow fruit, this is still young and shows great potential for serious aging. All fruit for now, it's clean and deliciously creamy and bright. Drink from 2020.",,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Nicolas Potel 2015  Meursault,https://www.winemag.com/buying-guide/nicolas-potel-2015-meursault/,Chardonnay,2015,Nicolas Potel
winemag 7201 to 8000,7321,178092,,White,France,"There is great richness here. The wine is ripe, concentrated with bright green fruits as well as a good mineral structure.",Château de Blagny,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault-Blagny,"46.9593433, 4.7415055",46.9593433,4.7415055,Louis Latour 2009 Château de Blagny  (Meursault-Blagny),https://www.winemag.com/buying-guide/louis-latour-2009-chateau-blagny-chardonnay-meursault-blagny/,Chardonnay,2009,Louis Latour
winemag 2401 to 3200,4421,81841,13,White,France,"Unusually, this premier cru vineyard produces both red and white wines, both of which are made by this domaine. The wine is soft, rounded and with a ripe creamy character. It has plenty of crisp apple and rich pear flavors along with enough acidity to keep it bright and tangy. Drink from 2018.",Les Bousselots Premier Cru,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Nuits-St.-Georges,"47.1379850, 4.9503199",47.137985,4.9503199,Domaine Chevillon-Chezeaux 2014 Les Bousselots Premier Cru  (Nuits-St.-Georges),https://www.winemag.com/buying-guide/domaine-chevillon-chezeaux-2014-les-bousselots-premier-cru-nuits-st-georges-252041/,Chardonnay,2014,Domaine Chevillon-Chezeaux
winemag 801 to 1600,10697,212740,13,White,France,"Little Chardonnay grows in Nuits-Saint-Georges but Les Bousselots has both Chardonnay and Pinot Noir. This is a rich wine with a core of tannins as well as rounded, ripe yellow fruits cut with attractive spice and acidity. Drink this wine from 2020.",Les Bousselots Premier Cru,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Nuits-St.-Georges,"47.1379850, 4.9503199",47.137985,4.9503199,Domaine Chevillon-Chezeaux 2015 Les Bousselots Premier Cru  (Nuits-St.-Georges),https://www.winemag.com/buying-guide/domaine-chevillon-chezeaux-2015-les-bousselots-premier-cru-nuits-st-georges/,Chardonnay,2015,Domaine Chevillon-Chezeaux
winemag 4001 to 4800,4771,113184,13,White,France,"One of the trio of great white wine villages in the Côte de Beaune, Puligny-Montrachet makes the most classical wines. This village wine has the best of all worlds with its generous fruit and beautifully taut texture. It's ready to drink but will also age well. Drink now and until 2022.",,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Joseph Drouhin 2012  Puligny-Montrachet,https://www.winemag.com/buying-guide/joseph-drouhin-2012-chardonnay-puligny-montrachet/,Chardonnay,2012,Joseph Drouhin
winemag 7201 to 8000,7065,177836,,White,France,"A bright, toasty wine, with the ripe fruits of the vintage and characteristics from the wood giving extra richness to this finely structured, mineral-textured wine.",La Garenne,70,90,0.78,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Latour 2009 La Garenne  (Puligny-Montrachet),https://www.winemag.com/buying-guide/louis-latour-2009-garenne-chardonnay-puligny-montrachet/,Chardonnay,2009,Louis Latour
