filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region / state,subregion,subregion lat lon,subregion lat,subregion lon,subsubregion,subsubregion lat lon,subsubregion lat,subsubregion lon,title,url,varietal,vintage,winery
winemag 10401 to 11200,13995,29257,,Red,US,"This Cab's a little too extracted, too sweet, too oaky and too soft for my tastes, but it's fundamentally clean, and will have its fans.",Selections,15,83,0.180722892,California,North Coast,"38.0192523, -122.8631254",38.0192523,-122.8631254,North Coast,"38.0192523, -122.8631254",38.0192523,-122.8631254,Andretti 2001 Selections Cabernet Sauvignon (North Coast),https://www.winemag.com/buying-guide/andretti-2001-selections-cabernet-sauvignon-north-coast/,Cabernet Sauvignon,2001,Andretti
winemag 10401 to 11200,14011,29273,,White,US,"Re-released after an additional two years in bottle, this wine, which was very good in 2003, is on a downhill slide. It's losing fruit, cracking up as the Brits say. From Andretti.",Reserve,50,83,0.602409639,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Montona 2000 Reserve Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/montona-2000-reserve-cabernet-sauvignon-napa-valley-46974/,Cabernet Sauvignon,2000,Montona
winemag 10401 to 11200,14018,29280,,Red,US,"Hunt's 2001 Duets, a Cab-Syrah blend, is a very good wine. This wine, oddly, is not. It has a metallic sharpness that seems almost like artificial acidity, and feels awkward and harsh in the mouth. Too bad, because the flavors are pretty.",Destiny Vineyards Mt. Christo Block Cab-Ovation Reserve,48,83,0.578313253,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Hunt Cellars 2001 Destiny Vineyards Mt. Christo Block Cab-Ovation Reserve Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/hunt-cellars-2001-destiny-mt-christo-block-cab-ovation-reserve-cabernet-sauvignon-central-coast-paso-robles/,Cabernet Sauvignon,2001,Hunt Cellars
winemag 10401 to 11200,14022,29284,,Red,US,"So sweet, it's almost like a dessert wine, suggesting a cup of sugared cappuccino and cocoa mixed with creme de cassis, sprinkled with nutmeg and vanilla. Almost like something you'd get at Starbucks, instead of a dry table wine.",,55,83,0.662650602,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Diamond Mountain District,"40.2612861, -120.5574455",40.2612861,-120.5574455,Diamond Terrace 2002 Cabernet Sauvignon (Diamond Mountain District),https://www.winemag.com/buying-guide/diamond-terrace-2002-cabernet-sauvignon-napa-diamond-mountain-district/,Cabernet Sauvignon,2002,Diamond Terrace
winemag 10401 to 11200,14023,29285,,Red,US,"One hundred percent Cabernet Sauvignon, this wine has well-ripened black currant and cherry flavors, but it's far too soft. Tannins and acidity are still needed, in this age of superripeness.",Briarcrest,36,83,0.43373494,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Clos du Bois 2002 Briarcrest Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/clos-bois-2002-briarcrest-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2002,Clos du Bois
winemag 10401 to 11200,14025,29287,,Red,US,"Here's a workaday Cab that gets the job done without being fussy. It's dry, with some blackberry flavors and a quick finish.",Vintner's Collection,15,83,0.180722892,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Sterling 2003 Vintner's Collection Cabernet Sauvignon (Central Coast),https://www.winemag.com/buying-guide/sterling-2003-vintners-collection-cabernet-sauvignon-central-coast/,Cabernet Sauvignon,2003,Sterling
winemag 10401 to 11200,15393,30655,,Red,US,"Marked by excessive alcohol, this is a hot, clumsy Cabernet. It's deficient in lively acidity, with worn-down cherry and mocha flavors.",Coombsville,39,83,0.469879518,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Bighorn 2001 Coombsville Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/bighorn-2001-coombsville-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2001,Bighorn
winemag 10401 to 11200,15395,30657,,Red,US,"Nearly five years of aging has not helped this wine. It's hot and awkward, with low acids and an herbal edge to the blackberry fruit.",Grand Reserve,49,83,0.590361446,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Bighorn 2000 Grand Reserve Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/bighorn-2000-grand-reserve-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2000,Bighorn
winemag 10401 to 11200,15480,30742,,Red,US,"Rough in texture, sharp in vinegary acids, this is a hard wine to like. It's not going anywhere, but the fruity flavors wlll be fine with simple fare.",,16,83,0.192771084,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Quail Ridge 2001 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/quail-ridge-2001-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2001,Quail Ridge
winemag 10401 to 11200,15482,30744,,Red,US,"Tastes sharp and a little unripe, with a green, minty streak that cuts through the cherry fruit. Other than that, the tannins, acids and oak are fine.",,35,83,0.421686747,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford Hill 2002 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/rutherford-hill-2002-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2002,Rutherford Hill
winemag 10401 to 11200,15534,30796,,Red,US,"This Cab tastes like it comes from a hot climate. It's soft in acids and tannins, with slightly sweet flavors of cherry liqueur.",,25,83,0.301204819,California,Lake County,"39.0839644, -122.8084496",39.0839644,-122.8084496,Lake County,"39.0839644, -122.8084496",39.0839644,-122.8084496,High Valley Vineyard 2003 Cabernet Sauvignon (Lake County),https://www.winemag.com/buying-guide/high-valley-2003-cabernet-sauvignon-mendocino-lake-counties-lake-county/,Cabernet Sauvignon,2003,High Valley Vineyard
winemag 10401 to 11200,15541,30803,,Red,US,"Extremely ripe in cherry, blackberry, currant and cocoa fruit, this wine is excessively soft, and has a baked cherry sweetness on the finish. Yet it's easy to drink and enjoyable.",,14,83,0.168674699,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Hahn 2003 Cabernet Sauvignon (Central Coast),https://www.winemag.com/buying-guide/hahn-2003-cabernet-sauvignon-central-coast/,Cabernet Sauvignon,2003,Hahn
winemag 10401 to 11200,15544,30806,,Red,US,"There's a stewed quality to the fruit, and heat in the finish. that make this Cab not worth the price. Will work with simple fare.",,25,83,0.301204819,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,Mettler Family Vineyards 2002 Cabernet Sauvignon (Lodi),https://www.winemag.com/buying-guide/mettler-family-2002-cabernet-sauvignon-central-valley-lodi/,Cabernet Sauvignon,2002,Mettler Family Vineyards
winemag 11201 to 12000,281,31230,14.1,Red,US,"Lots of ripe blackberry and dark chocolate flavors, in a dry wine with sharp acids and an edgy texture. Decent everyday fare.",,14,83,0.168674699,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Barbara County,"34.4208305, -119.6981901",34.4208305,-119.6981901,Avila 2003 Cabernet Sauvignon (Santa Barbara County),https://www.winemag.com/buying-guide/avila-2003-cabernet-sauvignon-central-coast-santa-barbara-county/,Cabernet Sauvignon,2003,Avila
winemag 11201 to 12000,298,31247,,Red,US,"Sharp in acidity and a little green, this wine is relieved by modest cherry flavors. It's bone dry, and not going anywhere.",Special Selection,25,83,0.301204819,California,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,Fallbrook 2002 Special Selection Cabernet Sauvignon (South Coast),https://www.winemag.com/buying-guide/fallbrook-2002-special-selection-cabernet-sauvignon-south-coast/,Cabernet Sauvignon,2002,Fallbrook
winemag 11201 to 12000,300,31249,,Red,US,"Despite some nice blackberry and cassis fruit, this wine has a green stalky flavor that makes it sharp, and puts it solidly into the everyday category.",,15,83,0.180722892,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Blackstone 2002 Cabernet Sauvignon (Sonoma County),https://www.winemag.com/buying-guide/blackstone-2002-cabernet-sauvignon-sonoma-county/,Cabernet Sauvignon,2002,Blackstone
winemag 11201 to 12000,394,31343,,Red,US,"Juicy enough in cassis and oak, but with a stubborn green streak, and a rather aggressive texture.",,16,83,0.192771084,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Bishop's Peak 2002 Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/bishops-peak-2002-cabernet-sauvignon-central-coast-paso-robles/,Cabernet Sauvignon,2002,Bishop's Peak
winemag 11201 to 12000,686,31635,,Red,US,"Okay drinking from a great vintage, but it's a tough, acidic young wine. Satisfies with cherry and oak flavors in the finish.",,15,83,0.180722892,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford Ranch 2001 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/rutherford-ranch-2001-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2001,Rutherford Ranch
winemag 11201 to 12000,1658,32607,14.1,Red,US,"Decently drinkable, with some sweetness to the cherry-berry flavors, and a rough mouthfeel that turns gritty with tannins in the finish.",Atira Vineyards,19,83,0.228915663,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Sierra Club 2000 Atira Vineyards Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/sierra-club-2000-atira-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2000,Sierra Club
winemag 11201 to 12000,1661,32610,,Red,US,"Rather raw, with stemmy, woody flavors next to the riper cherries and blackberries, and a bitter finish. Not going anywhere, so drink now.",Cellar Select,20,83,0.240963855,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Weinstock Cellars 2001 Cellar Select Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/weinstock-cellars-2001-cellar-select-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2001,Weinstock Cellars
winemag 11201 to 12000,2493,33442,,Red,US,"Harsh and difficult, with dry tannins and a gluey mouthfeel that makes the blackberry flavors taste medicinal.",,40,83,0.481927711,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,McKenzie-Mueller 2001 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/mckenzie-mueller-2001-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2001,McKenzie-Mueller
winemag 11201 to 12000,3066,34015,,Red,US,"Dry, raw and simple, with pruny flavors and a hot feeling through the finish.",,20,83,0.240963855,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Dark Star 2001 Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/dark-star-2001-cabernet-sauvignon-central-coast-paso-robles/,Cabernet Sauvignon,2001,Dark Star
winemag 11201 to 12000,3074,34023,,Red,US,"Good, fruity flavors and rich tannins here, but the wine finishes sweet in sugary cherries. Will do for folks who like that sort of thing.",,9,83,0.108433735,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,HRM Rex Goliath NV Cabernet Sauvignon (Central Coast),https://www.winemag.com/buying-guide/hrm-rex-goliath-nv-cabernet-sauvignon-central-coast-41786/,Cabernet Sauvignon,NV,HRM Rex Goliath
winemag 11201 to 12000,3461,34410,,Red,US,"A bit funky in smell and rough in texture, with herbal and berry flavors. Lots of tannins, not much fruit.",,50,83,0.602409639,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Longfellow 2001 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/longfellow-2001-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2001,Longfellow
winemag 11201 to 12000,3549,34498,14,Red,US,"A simple, kind of rough and earthy Cab, thin in fruit, which accentuates the tannins. It's dry and spicy on the finish.",,16,83,0.192771084,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Mia's Playground 2002 Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/mias-playground-2002-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2002,Mia's Playground
winemag 11201 to 12000,4142,35091,,Red,US,"As soon as I poured this wine, I thought, Uh oh. It's dark and lacks brightness. In the mouth, feels heavy and soft, with very ripe berry and chocolate flavors and awkward oak.",Estate,40,83,0.481927711,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Hagafen 2002 Estate Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/hagafen-2002-estate-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2002,Hagafen
winemag 11201 to 12000,4572,35521,,Red,US,"Rustic, simple and sharp, with earthy-berry flavors.",Gold Rush,16,83,0.192771084,California,Sierra Foothills,"37.4868133, -119.9676622",37.4868133,-119.9676622,Calaveras County,"38.1960477, -120.6805037",38.1960477,-120.6805037,Brice Station 2002 Gold Rush Cabernet Sauvignon (Calaveras County),https://www.winemag.com/buying-guide/brice-station-2002-gold-rush-cabernet-sauvignon-sierra-foothills-calaveras-county/,Cabernet Sauvignon,2002,Brice Station
winemag 11201 to 12000,4583,35532,,Red,US,"Tough and raw in texture, with dried herb and coffee flavors.",,25,83,0.301204819,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Simi 2002 Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/simi-2002-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2002,Simi
winemag 11201 to 12000,5234,36183,,Red,US,"On the overly sweet side, and soft to the point of flaccid. The fruit's ripe in cherries and black raspberries.",,11,83,0.13253012,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Barbara County,"34.4208305, -119.6981901",34.4208305,-119.6981901,Avila 2002 Cabernet Sauvignon (Santa Barbara County),https://www.winemag.com/buying-guide/avila-2002-cabernet-sauvignon-central-coast-santa-barbara-county/,Cabernet Sauvignon,2002,Avila
winemag 11201 to 12000,5246,36195,14,Red,US,"Unripe and tough, with weedy, herbaceous flavors and hard tannins.",,26,83,0.313253012,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Folie à Deux 2000 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/folie-a-deux-2000-cabernet-sauvignon-napa-valley-39013/,Cabernet Sauvignon,2000,Folie à Deux
winemag 11201 to 12000,6036,36985,,Red,US,"Seems off all down the line, from the dull smell to the overly soft texture. On the other hand there's some pretty cherry-berry fruit.",DeVine,50,83,0.602409639,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Peachy Canyon 2000 DeVine Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/peachy-canyon-2000-devine-cabernet-sauvignon-central-coast-paso-robles/,Cabernet Sauvignon,2000,Peachy Canyon
winemag 11201 to 12000,6060,37009,,Red,US,"An easy country-style wine, with pleasant berry and herb flavors. Drinks dry and a bit rough.",,10,83,0.120481928,California,Mendocino County,"39.5500194, -123.4383530",39.5500194,-123.438353,Mendocino County,"39.3366700, -123.3000000",39.33667,-123.3,Parducci 2002 Cabernet Sauvignon (Mendocino County),https://www.winemag.com/buying-guide/parducci-2002-cabernet-sauvignon-mendocino-lake-counties-county/,Cabernet Sauvignon,2002,Parducci
winemag 11201 to 12000,6078,37027,,Red,US,"Tough, stemmy and unripe, with hard, green tannins and coffee flavors.",,45,83,0.542168675,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Atlas Peak,"38.3194892, -122.2559041",38.3194892,-122.2559041,Elan 2001 Cabernet Sauvignon (Atlas Peak),https://www.winemag.com/buying-guide/elan-2001-cabernet-sauvignon-napa-atlas-peak/,Cabernet Sauvignon,2001,Elan
winemag 11201 to 12000,8401,39350,14,Red,US,"Rough and unbalanced, with overripe raisiny flavors right next to underripe weedy ones. Overpriced for what you get. A mix of San Luis Obispo and Sonoma county grapes.",Silver Label,20,83,0.240963855,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,B.R. Cohn 2001 Silver Label Cabernet Sauvignon (Central Coast),https://www.winemag.com/buying-guide/br-cohn-2001-silver-label-cabernet-sauvignon-central-coast/,Cabernet Sauvignon,2001,B.R. Cohn
winemag 11201 to 12000,8558,39507,,Rose,US,"Seems like there's a lot of blush wines from major varieties and good appellations out there these days. This dry wine is fairly fruity and simple, with good acidity.",Rosé of,13,83,0.156626506,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Optima 2003 Rosé of Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/optima-2003-rose-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2003,Optima
winemag 11201 to 12000,8562,39511,,Red,US,"There's a weedy, cigarette ash scent here. The fruity flavors aren't bad, but there's a rough, tannic edge all the way through the finish. Tasted twice, with consistent results.",,54,83,0.65060241,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Broman 1999 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/broman-1999-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1999,Broman
winemag 11201 to 12000,8566,39515,,Red,US,"Tough in tannic astringency, with some burn from acids, this rustic wine has earthy, coffee flavors along with underlying hints of blackberries.",,14,83,0.168674699,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Hahn 2002 Cabernet Sauvignon (Central Coast),https://www.winemag.com/buying-guide/hahn-2002-cabernet-sauvignon-central-coast/,Cabernet Sauvignon,2002,Hahn
winemag 11201 to 12000,8567,39516,,Red,US,"Bone dry, fairly astringent in tannins and with berry, coffee and herb flavors, this wine is clean and correct. Fine for most everyday purposes.",L de Lyeth,11,83,0.13253012,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Lyeth 2002 L de Lyeth Cabernet Sauvignon (Sonoma County),https://www.winemag.com/buying-guide/lyeth-2002-l-cabernet-sauvignon-sonoma-county/,Cabernet Sauvignon,2002,Lyeth
winemag 11201 to 12000,10633,41582,,Red,US,"Rustic and dry, with puckery tannins, this earthy wine blends coffee and herb flavors with a touch of berry.",,16,83,0.192771084,California,Sierra Foothills,"37.4868133, -119.9676622",37.4868133,-119.9676622,Sierra Foothills,"37.4868133, -119.9676622",37.4868133,-119.9676622,Nevada City 2000 Cabernet Sauvignon (Sierra Foothills),https://www.winemag.com/buying-guide/nevada-city-2000-cabernet-sauvignon-sierra-foothills/,Cabernet Sauvignon,2000,Nevada City
winemag 11201 to 12000,10758,41707,,Red,US,"Dark, fruity and thick, a rustic wine with ripe berry flavors. Serviceable, with a good, dry structure and a clean finish.",,10,83,0.120481928,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Domaine St. George 2001 Cabernet Sauvignon (Sonoma County),https://www.winemag.com/buying-guide/domaine-st-george-2001-cabernet-sauvignon-sonoma-county/,Cabernet Sauvignon,2001,Domaine St. George
winemag 11201 to 12000,13497,44446,,Red,US,"Modest in its aspirations, with proper aromas of berries, currants and herbs, and flavors that are similar, but thin. Feels dry and clean in the mouth, and finishes with some astringency.",,13,83,0.156626506,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Livermore Valley,"37.6802080, -121.7918985",37.680208,-121.7918985,Wente 2000 Cabernet Sauvignon (Livermore Valley),https://www.winemag.com/buying-guide/wente-2000-cabernet-sauvignon-central-coast-livermore-valley/,Cabernet Sauvignon,2000,Wente
winemag 11201 to 12000,13513,44462,,Red,US,"Smells like inexpensive Port, with aromas of raisins, warm brown sugar, and blackberry marmalade. Has those distinctive hot country flavors of Port, too, although it's dry. Smooth tannins round out the fruity finish.",,19,83,0.228915663,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Cerro Caliente 2001 Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/cerro-caliente-2001-cabernet-sauvignon-central-coast-paso-robles/,Cabernet Sauvignon,2001,Cerro Caliente
winemag 11201 to 12000,14414,45363,14.2,Red,US,"Drinks rather weedy and herbal, with notes of green stalky wood and bark dominating the modest blackberry flavors. It's dry and clean, with sturdy tannins, and would benefit from a little more fruit.",,8,83,0.096385542,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Manning Estates 2001 Cabernet Sauvignon (Central Coast),https://www.winemag.com/buying-guide/manning-estates-2001-cabernet-sauvignon-central-coast/,Cabernet Sauvignon,2001,Manning Estates
winemag 11201 to 12000,14416,45365,,Red,US,"Okay drinking, average in quality and acceptable for its berry-cherry flavors and dry tannins. Feels rather rugged in the mouth and on the finish, where it turns a bit thin.",Coastal Winemaker's Reserve,35,83,0.421686747,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Callaway 2000 Coastal Winemaker's Reserve Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/callaway-2000-coastal-winemakers-reserve-cabernet-sauvignon-central-coast-paso-robles/,Cabernet Sauvignon,2000,Callaway
winemag 11201 to 12000,14428,45377,,Red,US,Six years of age has not made this into a great wine. It is a hybrid of blackberry and vegetal aromas and flavors that wrestle for supremacy in the mouth. The tannins win.,Buttonwood Farm Vineyard,30,83,0.361445783,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Ynez Valley,"34.5841542, -120.0973685",34.5841542,-120.0973685,Kalyra 1997 Buttonwood Farm Vineyard Cabernet Sauvignon (Santa Ynez Valley),https://www.winemag.com/buying-guide/kalyra-1997-buttonwood-farm-vineyard-cabernet-sauvignon-central-coast-santa-ynez-valley/,Cabernet Sauvignon,1997,Kalyra
winemag 11201 to 12000,14433,45382,,Red,US,"Smells ripe and fruity, then provides a letdown once it hits the mouth. The promise of currant and cherry turns herbal, with a hint of blackberry. This dry wine finishes with astringent tannins.",,22,83,0.265060241,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Barbara County,"34.4208305, -119.6981901",34.4208305,-119.6981901,Barnwood 2001 Cabernet Sauvignon (Santa Barbara County),https://www.winemag.com/buying-guide/barnwood-2001-cabernet-sauvignon-central-coast-santa-barbara-county/,Cabernet Sauvignon,2001,Barnwood
winemag 11201 to 12000,14442,45391,,Red,US,"Begins with sugary, caramelized aromas and then turns heavy and syrupy in the mouth. You sense that the grapes are fine, with polished blackberry flavors and rich tannins, that simply have been allowed to get out of hand.",Folkendt Vineyard,48,83,0.578313253,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Livermore Valley,"37.6802080, -121.7918985",37.680208,-121.7918985,White Crane Winery 2001 Folkendt Vineyard Cabernet Sauvignon (Livermore Valley),https://www.winemag.com/buying-guide/white-crane-winery-2001-folkendt-vineyard-cabernet-sauvignon-central-coast-livermore-valley/,Cabernet Sauvignon,2001,White Crane Winery
winemag 11201 to 12000,14443,45392,,Red,US,"A country-style Cab with odd notes, although it's still drinkable. The blackberry notes ride next to an aroma like a chocolate candy bar, and the thin flavors are wrapped in rough tannins.",White Rabbit,18,83,0.21686747,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,San Francisco Bay,"37.6909682, -122.3107517",37.6909682,-122.3107517,Little Valley 1999 White Rabbit Cabernet Sauvignon (San Francisco Bay),https://www.winemag.com/buying-guide/little-valley-1999-white-rabbit-cabernet-sauvignon-central-coast-san-francisco-bay/,Cabernet Sauvignon,1999,Little Valley
winemag 11201 to 12000,14445,45394,,Rose,US,"On the sweet side, with well-ripened flavors of raspberries and strawberries. Good acidity keeps it crisp and clean in the mouth, and then the wine turns sweet again on the finish.",White,12,83,0.144578313,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Cerro Caliente 2002 White Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/cerro-caliente-2002-white-cabernet-sauvignon-central-coast-paso-robles/,Cabernet Sauvignon,2002,Cerro Caliente
winemag 11201 to 12000,15725,46674,13.8,Red,US,"Recognizably Cabernet, with blackcurrant and cassis aromas, but it's a clumsy, disjointed wine. Feels angular and jagged in the mouth, with an odd melange of herbal and berry flavors.",Blanche's Vineyard Reserve,50,83,0.602409639,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Livermore Valley,"37.6802080, -121.7918985",37.680208,-121.7918985,Cedar Mountain 1998 Blanche's Vineyard Reserve Cabernet Sauvignon (Livermore Valley),https://www.winemag.com/buying-guide/cedar-mountain-1998-blanches-vineyard-reserve-cabernet-sauvignon-central-coast-livermore-valley/,Cabernet Sauvignon,1998,Cedar Mountain
winemag 12001 to 12800,838,47529,,Red,US,"Stumbles where Santa Barbara Cabs have historically fallen, with green, unripe flavors and tannins and a dry, bitter finish. This wine was not helped by the cool vintage.",,18,83,0.21686747,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Ynez Valley,"34.5841542, -120.0973685",34.5841542,-120.0973685,Firestone 2000 Cabernet Sauvignon (Santa Ynez Valley),https://www.winemag.com/buying-guide/firestone-2000-cabernet-sauvignon-central-coast-santa-ynez-valley/,Cabernet Sauvignon,2000,Firestone
winemag 12001 to 12800,2370,49061,,Red,US,"An uninteresting wine, from the awkward, stemmy aromas to the rough mouthfeel. True, there's some ripe berry fruit, but the wine is soft and featureless, and has herbal flavors of bay leaf and oregano. -S.H.",,17,83,0.204819277,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Barefoot Cellars 1999 Cabernet Sauvignon (Sonoma County),https://www.winemag.com/buying-guide/barefoot-cellars-1999-cabernet-sauvignon-sonoma-county/,Cabernet Sauvignon,1999,Barefoot Cellars
