filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region / state,subregion,subregion lat lon,subregion lat,subregion lon,subsubregion,subsubregion lat lon,subsubregion lat,subsubregion lon,title,url,varietal,vintage,winery
winemag 10401 to 11200,12690,27952,,Red,US,"Stands out not just because of its size, but also for its balance. It's a big wine, bursting with flamboyant black currant, cassis, mocha and smoky oak flavors with rich, thick and sweetly ripe tannins. The finish lasts for a very long time. So good now, you might miss its youthful character if you cellar it too long.",Pritchard Hill Estate Vineyard,120,95,1.263157895,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Chappellet 2002 Pritchard Hill Estate Vineyard Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/chappellet-2002-pritchard-hill-estate-vineyard-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2002,Chappellet
winemag 10401 to 11200,14335,29597,,Red,US,"This blend of Oakville and Calistoga is marked by intensely ripe cherry, cassis, cocoa and oak flavors and fabulous balance. Superbly rich and massive, with rich, smooth tannins, this lovely Cab maintains elegance and structural integrity through the long, polished finish. It's better than most Napa Cabs that cost far more, making it a fantastic value.",,45,95,0.473684211,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Vine Cliff 2002 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/vine-cliff-2002-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2002,Vine Cliff
winemag 11201 to 12000,2409,33358,,White,US,"Young and closed, with mint and oak accenting black cherry fruit. Powerful, elegant, smooth. Polished with big time tannins that are sweet and refined. Tremendous fruit. Should have a long, long life. Drink now-2020.",To Kalon Vineyard Reserve,135,95,1.421052632,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Robert Mondavi 2001 To Kalon Vineyard Reserve Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/robert-mondavi-2001-to-kalon-vineyard-reserve-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2001,Robert Mondavi
winemag 11201 to 12000,3012,33961,,Red,US,"This is a great Cab that showcases the ageability of certain Napa Cabs. It's tightly wound now, with acids and rich tannins overshadowing the pure, sweet blackberry, black cherry and cassis flavors. Impressive for its intensity, power and harmony. Drink tonight, or cellar it for a decade.",,90,95,0.947368421,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Etude 2001 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/etude-2001-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2001,Etude
winemag 11201 to 12000,3468,34417,14.2,Red,US,"A sensational Cab that exhibits power and opulence in the ripe blackcurrant, cherry, cocoa and new oak flavors, yet is subtlely balanced and harmonious. Showcases preternaturally gorgeous tannins, soft and sweet. The more you sip, the greater the impression.",Reserve,70,95,0.736842105,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Whitehall Lane 2001 Reserve Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/whitehall-lane-2001-reserve-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2001,Whitehall Lane
winemag 11201 to 12000,4078,35027,,Red,US,"Right up there with the best of the â""˜01 Napas. Smooth and polished, with a velvety mouthfeel that conveys cherry and blackberry flavors, without heavy extract. Oak plays a supportive role. The overall impression is of elegance, power and extreme balance. The tannins are soft enough for immediate drinking, yet should protect this wine through at least 2015.",Backus,175,95,1.842105263,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oakville,"38.4366996, -122.4027850",38.4366996,-122.402785,Joseph Phelps 2002 Backus Cabernet Sauvignon (Oakville),https://www.winemag.com/buying-guide/joseph-phelps-2002-backus-cabernet-sauvignon-napa-oakville/,Cabernet Sauvignon,2002,Joseph Phelps
winemag 11201 to 12000,5205,36154,,Red,US,"This fabulously complex wine shows how you can merge power and nuance with the most complex and satisfying results. Cherries, dried herbs, vanilla and toasty oak, with ripe, lush tannins and great balance. Shows an exciting finesse throughout. Hard to exaggerate the quality. A perfect companion at the table.",Landslide Vineyard,33,95,0.347368421,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Simi 2001 Landslide Vineyard Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/simi-2001-landslide-vineyard-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2001,Simi
winemag 11201 to 12000,6740,37689,,Red,US,"Defines Tchelistcheff's iron-fist-in-a-velvet-glove description of Stags Leap District Cabernets. Seductively soft, a wine that caresses the palate with gentle tannins and sweet, creamy oak, framing ripe blackcurrant fruit and rich spice. The power is in the focus, brilliance and overall purity.",Napa Valley,40,95,0.421052632,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Stags' Leap Winery 2000 Napa Valley Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/stags-leap-winery-2000-napa-valley-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2000,Stags' Leap Winery
winemag 11201 to 12000,8138,39087,,Red,US,"Really first rate, fat, fleshy, flashy and sensual. Hard to exaggerate the beauty of the currant and cherry fruit, so ripe, polished and pure, and the sweet finesse of the tannins. In a few years the inherent structure will kick in, tightening the wine and guaranteeing it a long life.",,58,95,0.610526316,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oakville,"38.4366996, -122.4027850",38.4366996,-122.402785,Plumpjack 2001 Cabernet Sauvignon (Oakville),https://www.winemag.com/buying-guide/plumpjack-2001-cabernet-sauvignon-napa-oakville/,Cabernet Sauvignon,2001,Plumpjack
winemag 11201 to 12000,8139,39088,,Red,US,"An inaugural release from Chalone Wine Group, and an important one. Possesses the hallmarks of greatness, from the subtle but complex mingling of cassis, cherry, herb, tobacco, mint and dark chocolate flavors to the fabulously ripe, sweet tannins. Big and sturdy yet nuanced, this wine is gorgeous now and should last  many years in the cellar.",,75,95,0.789473684,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford,"38.4591012, -122.4225638",38.4591012,-122.4225638,Hewitt 2001 Cabernet Sauvignon (Rutherford),https://www.winemag.com/buying-guide/hewitt-2001-cabernet-sauvignon-napa-rutherford/,Cabernet Sauvignon,2001,Hewitt
winemag 11201 to 12000,12646,43595,,Red,US,"This is gorgeous. Smooth, rich, ripe and loaded with complex flavors. Black cherry, blackberry, plum, cloves, coffee, spice, chocolate, licorice, anise, menthol and eucalyptus all weave a kaleidoscope of taste for a tantalizing, heady and satisfying wine. Velvety tannins frame it all, leaving it long and lush at the end. Just when you think it's over, a new wave of plum, chocolate, toast and vanilla teases the palate for an even longer finish.",,85,95,0.894736842,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Hourglass 2000 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/hourglass-2000-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2000,Hourglass
winemag 11201 to 12000,13572,44521,,Red,US,"In a word, massive, a masterpiece of Napa Cabernet from a great vintage. A barrel selection from three vineyards, and a mere 275 cases produced. This wine pours dark and thick, and announces itself with smoky oak aromas riding over cassis. The flavors are rich in blackberries and herbs, framed in rich, thick, dusty tannins. As good as it is, it would be a shame to drink it now. Best after 2004, and for many years afterward.",Vineyard Reserve,50,95,0.526315789,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Liparita 1999 Vineyard Reserve Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/liparita-1999-vineyard-reserve-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1999,Liparita
winemag 12001 to 12800,2667,49358,,Red,US,"How could you go wrong with the team assembled by owner Chuck McMinn? You have David Abreu as your vineyard manager and Philippe Melka making the wine, from a vineyard less than 100 yards from Grace Family Vineyards. This Cabernet is jam-packed with dark fruit, chocolate and leather. There is great complexity and richness that carries through from start to finish. Cellar Selection. -C.S.",,160,95,1.684210526,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Vineyard 29 1999 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/vineyard-29-1999-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1999,Vineyard 29
winemag 12001 to 12800,2671,49362,,Red,US,"An absolute joy, and a very great success for this vintage, which produced so many disappointing Cabernets. Unusually dark. Begins closed, but swirling brings out cassis and loads of smoky oak. Dense and lush, it's incredibly long on flavor, with fabulous intensity. The reputation of this collector's wine is undiminished. Cellar Selection. -S.H.",Hillside Select,150,95,1.578947368,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Stags Leap District,"38.3992276, -122.3235399",38.3992276,-122.3235399,Shafer 1998 Hillside Select Cabernet Sauvignon (Stags Leap District),https://www.winemag.com/buying-guide/shafer-1998-hillside-select-cabernet-sauvignon-napa-stags-leap-district/,Cabernet Sauvignon,1998,Shafer
winemag 12001 to 12800,2672,49363,,Red,US,"From a vineyard in Rutherford, this wine expresses the heart and soul of the appellation. Intensely beautiful aromas of black currants, rich, thick and fine tannins, and soft acids are framed in beautiful oak. Soft and gentle in the mouth, but with an authority that affirms itself on the long, fine finish. Spectacular. -S.H.",Morisoli Vineyard,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Galleron 1999 Morisoli Vineyard Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/galleron-1999-morisoli-vineyard-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1999,Galleron
winemag 12001 to 12800,3709,50400,,Red,US,"No way you can drink just one glass of this magnificent, rich, even decadent wine. It can't be beat for the sheer sumptuousness of its rich cassis flavors and soft intricate tannins. Absolutely delicious now in its youth, yet complex and ageworthy.",,65,95,0.684210526,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Stags Leap District,"38.3992276, -122.3235399",38.3992276,-122.3235399,Silverado 1999 Cabernet Sauvignon (Stags Leap District),https://www.winemag.com/buying-guide/silverado-1999-cabernet-sauvignon-napa-stags-leap-district/,Cabernet Sauvignon,1999,Silverado
winemag 12001 to 12800,3711,50402,,Red,US,"Redolent of rose petals and black cherry in the nose, it fans out into a silky-smooth texture that supports elegant  black currant, blackberry, plum, anise and spice flavors with just a hint of chocolate and herbs. A lengthy finish leaves a velvety impression on the palate. This is an auspicious debut made exclusively from the owner's estate vineyard. Barrel samples from 2001 show it's no flash in the pan. The next Napa cult Cab?",,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Hundred Acre 2000 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/hundred-acre-2000-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2000,Hundred Acre
winemag 12001 to 12800,3715,50406,,Red,US,"High-end stuff, the cutting edge of what Napa is doing with Cab. The fruit is exquisitely ripe, the quintessence of black currants, but this density is balanced by lightness and grace. The mouthfeel is round and soft. Luxurious tannins will protect the wine as it ages.",J. Daniel Cuvee,80,95,0.842105263,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Lail 1999 J. Daniel Cuvee Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/lail-1999-j-daniel-cuvee-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1999,Lail
winemag 12001 to 12800,6461,53152,,Red,US,"A beautifully balanced wine, framed in plush, ripe, velvety tannins and backed by lush, black cherry, plum, blackberry, spice, herb and chocolate flavors. Gloriously complex, seamless in its elegance, the wine is packed with charm and personality; long on the finish.",,65,95,0.684210526,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Switchback Ridge 1999 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/switchback-ridge-1999-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1999,Switchback Ridge
winemag 12001 to 12800,6648,53339,,Red,US,"A gloriously concentrated wine, filled with black cherry, plum, blackberry, chocolate, licorice, raisin and herb flavors. Plush, velvety, complex, elegant and voluptuous all the way to its long, long finish. Unfortunately, only 48 cases were made. The good news is that we'll see as much as 800 cases for the 2000 vintage. Cellar Selection. -J.M.",,75,95,0.789473684,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Hourglass 1998 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/hourglass-1998-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1998,Hourglass
winemag 12001 to 12800,7928,54619,,Red,US,,,125,95,1.315789474,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Hourglass 1997 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/hourglass-1997-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1997,Hourglass
winemag 12001 to 12800,8632,55323,,Red,US,"A limited- production wine (185 cases), it captures the quintessence of central Napa Valley Cabernet, and even in this less than successful vintage, testifies to the great terroir. It's plush, elegant, harmonious, delicate, powerful, graceful and frankly delicious.",Marjorie's Sunrise,85,95,0.894736842,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oakville,"38.4366996, -122.4027850",38.4366996,-122.402785,Robert Mondavi 1998 Marjorie's Sunrise Cabernet Sauvignon (Oakville),https://www.winemag.com/buying-guide/robert-mondavi-1998-marjories-sunrise-cabernet-sauvignon-napa-oakville/,Cabernet Sauvignon,1998,Robert Mondavi
winemag 12001 to 12800,9724,56415,,Red,US,"Flashy oak and deep, pure blackcurrants show from the first whiff, and the purple color stains the sides of the glass in this wine with enough glycerine to float the Sixth Fleet. Doesn't disappoint on the palate, with ripe blackberry flavors and gorgeous, velvety tannins. Closes long, with a sweet, richly-fruited finish. Cellar Selection.",,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oakville,"38.4366996, -122.4027850",38.4366996,-122.402785,Oakford 1998 Cabernet Sauvignon (Oakville),https://www.winemag.com/buying-guide/oakford-1998-cabernet-sauvignon-napa-oakville/,Cabernet Sauvignon,1998,Oakford
winemag 12001 to 12800,11604,58295,13.4,Red,US,"This wine is still young and precocious, but don't judge it too quickly. Let it air in your glass, and watch how it changes. One minute it's all cherries and smoke; the next it heaves up a great draught of currants, cocoa and cedar. It's a big wine but deceptive; the tannins are airy and lilting, there's charm and underneath, enormous complexity. It's best left alone for a few more years, but it's really very lovely now.",Private Reserve,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Beringer 1996 Private Reserve Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/beringer-1996-private-reserve-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1996,Beringer
winemag 12001 to 12800,11652,58343,,Red,US,"Very solid and deep, with a bouquet of delicious black-currant and dark-cherry fruit and toasty, buttery oak. Very comfortable mouthfeel. Full, with layered fruit and a long and elegant finish that sports big but not sharp tannins. Tight now; hold for three to six years.",,50,95,0.526315789,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Stags Leap District,"38.3992276, -122.3235399",38.3992276,-122.3235399,Pine Ridge 1997 Cabernet Sauvignon (Stags Leap District),https://www.winemag.com/buying-guide/pine-ridge-1997-cabernet-sauvignon-napa-stags-leap-district/,Cabernet Sauvignon,1997,Pine Ridge
winemag 12001 to 12800,11653,58344,14.1,Red,US,"Enormous aromatics of vanilla and chocolate, dark berries and spice cake. Yet it holds on to the subtle notes as well. An open palate with sweet-tart fruit and vanilla notes. The rich, round feel, the depth of fruit, and the velvety tannins nearly veil the solid structure. Finishes dry and long, with coffee and chocolate flavors. A newcomer with budding cult credentials. Hold three to five years if you can keep your hands off it.",,75,95,0.789473684,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Jones Family 1997 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/jones-family-1997-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1997,Jones Family
winemag 12001 to 12800,11655,58346,14.2,Red,US,"The lovely bouquet of blackberry jam, oak with mint, cedar, and black olives draws you in. Broad and rich on the palate, with ample but fine tannins. Great depth of dark-berry fruit, with coffee and cedar shadings. The explosive finish just keeps going as intriguing sweet-tart fruit and bitter chocolate notes please all the way out. Best to hold six to nine years.",,125,95,1.315789474,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Mount Veeder,"38.3793566, -122.4477575",38.3793566,-122.4477575,Cardinale 1997 Cabernet Sauvignon (Mount Veeder),https://www.winemag.com/buying-guide/cardinale-1997-cabernet-sauvignon-napa-mount-veeder/,Cabernet Sauvignon,1997,Cardinale
winemag 12001 to 12800,12465,59156,,Red,US,"A monumentally beautiful wine mostly from the famed To-Kalon Vineyard in Oakville. Dark color. Deeply aromatic. Brims with dusty earth, black-currant, and spice. Young, but great already. Opulent, plush and polished, with a solid core of ripe, racy fruit. Notable not only for its impressive depth, but the elegance and finesse of its structure. 1,000 cases produced.",30th Anniversary,150,95,1.578947368,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Robert Mondavi 1996 30th Anniversary Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/robert-mondavi-1996-30th-anniversary-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1996,Robert Mondavi
winemag 12001 to 12800,12466,59157,13.9,Red,US,"A dazzling wine. Bursts with black-currant, plum, blackberry, tobacco, and olivaceous notes, and fine, toasty oak. Superb concentration; the fruit is simply fabulous, and so are the luscious, warm, silky tannins. Epitomizes class and elegance.",Private Reserve,75,95,0.789473684,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Beringer 1995 Private Reserve Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/beringer-1995-private-reserve-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1995,Beringer
winemag 12001 to 12800,14258,60949,,Red,US,"There's a good chance you haven't heard of this wine, but drop what you're doing and try to track some down. Its brilliantly pure nose literally explodes from the glass and then gets better with time. Textured but not overdone, this is perfectly ripe Napa fruit from Rutherford and Howell Mountain brought to market with a masterful touch. Sublime vanilla and chocolaty notes in the bouquet, on the palate, and on the finish.",,30,95,0.315789474,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Karl Lawrence 1996 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/karl-lawrence-1996-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,1996,Karl Lawrence
winemag 12001 to 12800,15171,61862,,Red,US,"From renowned winemaker Heidi Barrett. Napa Cabs don't get much better than this. Aromas of black currant, cassis and oak; quite smoky and elegant. Huge fruit, vibrant and intense, with waves of currant and blackberry and plum. Voluptuous and soft, ultrarefined. Amazing tannins, profound and fine at once.",,60,95,0.631578947,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oakville,"38.4366996, -122.4027850",38.4366996,-122.402785,Oakford 1995 Cabernet Sauvignon (Oakville),https://www.winemag.com/buying-guide/oakford-1995-cabernet-sauvignon-napa-oakville/,Cabernet Sauvignon,1995,Oakford
winemag 1601 to 2400,529,62479,13.5,Red,US,"There's an unparalleled woody intensity on the nose of this offering, with cigar box, myrrh, incense and bay leaf decorating the black peppercorn, herb-laced salt, dark chocolate and black plum aromas. The palate's leathery flavors are woven into fine-grained tannins, revealing flashes of elderberry, violet and gravel. Drink 2019-2033.",Estate Bottled,70,95,0.736842105,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Cruz Mountains,"36.9741171, -122.0307963",36.9741171,-122.0307963,Mount Eden Vineyards 2013 Estate Bottled Cabernet Sauvignon (Santa Cruz Mountains),https://www.winemag.com/buying-guide/mount-eden-vineyards-2013-estate-bottled-cabernet-sauvignon-santa-cruz-mountains/,Cabernet Sauvignon,2013,Mount Eden Vineyards
winemag 1601 to 2400,4160,66110,14.5,Red,US,"This is a big, gutsy, but far from overpowering wine that's nearly opaque in color. Packed with dark chocolate and violet aromas, it pours out black cherry and blackberry flavors from a deep well. Well-integrated tannins give good grip on the palate and perfectly support the ripeness and richness of the fruit. It will be best after 2023.",,105,95,1.105263158,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oak Knoll District,"38.3583300, -122.3338900",38.35833,-122.33389,Mirror 2013 Cabernet Sauvignon (Oak Knoll District),https://www.winemag.com/buying-guide/mirror-2013-cabernet-sauvignon-oak-knoll-district/,Cabernet Sauvignon,2013,Mirror
winemag 1601 to 2400,4161,66111,14.5,Red,US,"This is a gentle giant of a wine, so packed with flavor and drenched with ripe tannins that it literally coats the palate. Clove, cedar and blackberry fill the aroma, while dark chocolate, spiced cherries and blackberries flood the flavors. While full bodied and richly tannic, it maintains fabulous balance, and is destined for a long life in the cellar. Best from 2024-2035.",,105,95,1.105263158,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Howell Mountain,"38.5813900, -122.4500000",38.58139,-122.45,Mirror 2013 Cabernet Sauvignon (Howell Mountain),https://www.winemag.com/buying-guide/mirror-2013-cabernet-sauvignon-howell-mountain/,Cabernet Sauvignon,2013,Mirror
winemag 1601 to 2400,4166,66116,16,Red,US,"Lush aromas of cinnamon, black and red cherry, vanilla and toasted brioche show on this unabashedly potent and downright delicious bottling by the region's pioneering winery. Soft tannins joyously present rounded red-fruit and vanilla-cake flavors, with rich accents of cherry compote and chocolate chip cookie that are cut by streaks of bitterness and tartness. It's a voluptuous, attention-grabbing wine.",Reserve,55,95,0.578947368,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Justin 2014 Reserve Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/justin-2014-reserve-cabernet-sauvignon-paso-robles/,Cabernet Sauvignon,2014,Justin
winemag 1601 to 2400,6139,68089,14.9,Red,US,"This bold, beautiful wine benefits from the addition of 14% Merlot from the famous site, as well as smaller amounts of Petit Verdot and Malbec. Together they weave a story of smoky power and dusty black fruit, layered with raspberry, black pepper, clove and mocha flavors that linger into the finish.",Three Palms Vineyard,95,95,1,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Duckhorn 2013 Three Palms Vineyard Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/duckhorn-2013-three-palms-vineyard-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2013,Duckhorn
winemag 1601 to 2400,8027,69977,15.6,Red,US,"This blockbuster, powerhouse of a wine suggests blueberry pie and chocolate as it opens in the glass. On the palate, it's smooth and seductively silky, offering complex cedar, peppercorn and peppery oak seasonings amidst its dense richness. It finishes with finesse and spice.",Rainin Vineyard,325,95,3.421052632,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Diamond Mountain District,"40.2612861, -120.5574455",40.2612861,-120.5574455,Hall 2013 Rainin Vineyard Cabernet Sauvignon (Diamond Mountain District),https://www.winemag.com/buying-guide/hall-2013-rainin-vineyard-cabernet-sauvignon-diamond-mountain-district/,Cabernet Sauvignon,2013,Hall
winemag 1601 to 2400,11893,73843,14.8,Red,US,"This is a beautifully crafted wine steeped in burly, succulent black cherry and licorice flavors. Soft, firm tannins enwrap its full-bodied lushness with undeniable structure, accented with stony gravel and sanguine undertones.",,190,95,2,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Mount Veeder,"38.3793566, -122.4477575",38.3793566,-122.4477575,Mithra 2013 Cabernet Sauvignon (Mount Veeder),https://www.winemag.com/buying-guide/mithra-2013-cabernet-sauvignon-mount-veeder/,Cabernet Sauvignon,2013,Mithra
winemag 2401 to 3200,178,77598,14.5,Red,US,"A designation used only when a vintage deserves, this reserve is definitely worthy. Almost a decade after bottling, it offers an intensity of chocolate, cinnamon and clove against soft, mellowed and structured tannin. Dusty sage and a bramble of blackberry complete the picture. It may have another five to seven years of beauty left within, but why wait?",Reserve,260,95,2.736842105,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Jarvis 2007 Reserve Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/jarvis-2007-reserve-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2007,Jarvis
winemag 2401 to 3200,1973,79393,13.9,Red,US,"This wine employs 73% Spottswoode Estate Vineyard fruit, but also ventures to other sites, including Young Inglewood, Oakville Ranch and Darms Lane. Dusty cedar, blackberry and pencil shavings dot a structured, classically stylized landscape, additionally seasoned in black pepper and clove. It has length for miles; enjoy best 2023 through 2033.",Lyndenhurst,80,95,0.842105263,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Spottswoode 2013 Lyndenhurst Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/spottswoode-2013-lyndenhurst-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2013,Spottswoode
winemag 2401 to 3200,1978,79398,15.8,Red,US,"This wine is made to highlight the vintage and best vineyards, relying heavily on the producer's top-end site, Sacrashe. A hugely constructed wine, bold and brawny, it also manages to be soft and velvety, allowing for a greater contribution of savory elements than sweet, from leather to black pepper to Mexican chocolate. It pushes the boundaries on decadence in mysterious ways.",Kathryn Hall,165,95,1.736842105,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Hall 2013 Kathryn Hall Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/hall-2013-kathryn-hall-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2013,Hall
winemag 2401 to 3200,1981,79401,14.4,Red,US,"There is impressive depth to the nose of this bottling, with concentrated black cherry, black plum and blueberry fruit enhanced by white pepper, roasted meat, licorice and hot asphalt. The palate is awash in savory flavors, with soy, charred beef and tobacco followed by waves of blueberry and leather and a wash of vanilla, plum skin and mocha, all atop perfectly polished tannins.",Mia's Vineyard,50,95,0.526315789,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Falcone 2013 Mia's Vineyard Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/falcone-2013-mias-vineyard-cabernet-sauvignon-paso-robles/,Cabernet Sauvignon,2013,Falcone
