filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 4801 to 5600,1239,125132,12,White,France,"The wine is fresh and crisp with a tangy texture that suggests a strongly mineral character. Slowly, a more creamy feel comes through, bringing out melon and pear flavors. Drink this attractive wine now.",Colette,22,85,0.26,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Coteaux Bourguignons,"47.0525047, 4.3837215",47.0525047,4.3837215,Jean-Luc and Paul Aegerter 2011 Colette  (Coteaux Bourguignons),https://www.winemag.com/buying-guide/jean-luc-paul-aegerter-2011-colette-chardonnay-coteaux-bourguignons/,Chardonnay,2011,Jean-Luc and Paul Aegerter
winemag 1 to 800,11993,11993,12.5,White,France,"This easiest and lightest style of Chablis is soft, packed with crisp fruit and immediately ready to drink. It comes from the plateau above the main Chablis slopes. Crisp and cool, it's refreshingly full of citrus and pink-grapefruit flanors. Drink now.",Blancs Cailloux,22,85,0.26,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Petit Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Pascal Bouchard 2016 Blancs Cailloux  (Petit Chablis),https://www.winemag.com/buying-guide/pascal-bouchard-2016-blancs-cailloux-petit-chablis/,Chardonnay,2016,Pascal Bouchard
winemag 5601 to 6400,3724,143195,12.5,White,France,"A forward, fruity wine, full of apple and creamed pear flavors. The acidity is light, bright and attractive giving a wine that is fresh and ready to drink.",Le Renard,23,85,0.27,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Domaines Devillard 2011 Le Renard  (Bourgogne),https://www.winemag.com/buying-guide/domaines-devillard-2011-le-renard-chardonnay-bourgogne/,Chardonnay,2011,Domaines Devillard
winemag 3201 to 4000,9575,102455,13,White,France,"With fruit drawn from all over Burgundy, this is a light, bright and refreshing wine. It has light acidity, spice and apple flavors and a bright, tight aftertaste. Drink now.",Colette,23,85,0.27,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Coteaux Bourguignons,"47.0525047, 4.3837215",47.0525047,4.3837215,Jean-Luc and Paul Aegerter 2013 Colette  (Coteaux Bourguignons),https://www.winemag.com/buying-guide/jean-luc-and-paul-aegerter-2013-colette-coteaux-bourguignons/,Chardonnay,2013,Jean-Luc and Paul Aegerter
winemag 3201 to 4000,9520,102400,12.5,White,France,"Tropical fruit and melon aromas are filled out with a touch of toast and acidity. The result is a wine that is not quite balanced, with wood and fruit still at odds. The aftertaste, with a creamy texture, is more attractive. This is one of the first vintages since Labouré-Roi, which was hit by scandal in 2012, passed into new ownership.",,23,85,0.27,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Labouré-Roi 2013  Pouilly-Fuissé,https://www.winemag.com/buying-guide/laboure-roi-2013-pouilly-fuisse/,Chardonnay,2013,Labouré-Roi
winemag 2401 to 3200,14230,91650,13,White,France,"With vineyards in the south of the Mâcon region, this estate has produced a simple, fruity and ripe Bourgogne that shows apricot and peach flavors. It is light, direct and immediately easy to drink. Drink now.",,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Château de Lavernette 2014  Bourgogne,https://www.winemag.com/buying-guide/chateau-de-lavernette-2014-bourgogne/,Chardonnay,2014,Château de Lavernette
winemag 8001 to 8800,9821,196226,13,White,France,"Crisp, clean and clear Chardonnay, soft and attractive, the fruit on the citrus side, but with some red apple skin juice to make it richer.",Bourgogne Chardonnay,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bouchard Pére & Fils 2007 Bourgogne Chardonnay  (Burgundy),https://www.winemag.com/buying-guide/bouchard-pere-fils-2007-bourgogne-chardonnay-burgundy/,Chardonnay,2007,Bouchard Pére & Fils
winemag 4001 to 4800,749,109162,13,White,France,"This wine offers fresh lemon and a lightly creamy fruitiness. It is floral in character with attractive acidity. Fruity, with a crisp citrus tang at the end, it is ready to drink.",,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon La Roche Vineuse,"46.3467920, 4.7191130",46.346792,4.719113,Chanson Pére et Fils 2013  Mâcon La Roche Vineuse,https://www.winemag.com/buying-guide/chanson-pere-fils-2013-chardonnay-macon-roche-vineuse/,Chardonnay,2013,Chanson Pére et Fils
winemag 801 to 1600,11765,213808,13.5,White,France,"This wine is spicy, with a bitter edge that hides some of the fruit. It does have a citrus character followed with acidity, giving the wine the potential of a fruity future. Wait until mid 2018.",,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon La Roche Vineuse,"46.3467920, 4.7191130",46.346792,4.719113,Chanson Pére et Fils 2015  Mâcon La Roche Vineuse,https://www.winemag.com/buying-guide/chanson-pere-et-fils-2015-macon-la-roche-vineuse/,Chardonnay,2015,Chanson Pére et Fils
winemag 1 to 800,5807,5807,13,White,France,"This wine is soft and ripe with smooth fruits, touches of caramel and honey, and good acidity. Drink now.",Cuvée Paradoxe,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Clotilde Davenne 2015 Cuvée Paradoxe  (Mâcon-Villages),https://www.winemag.com/buying-guide/clotilde-davenne-2015-cuvee-paradoxe-macon-villages/,Chardonnay,2015,Clotilde Davenne
winemag 1601 to 2400,2410,64360,13.5,White,France,"This soft wine offers ripe yellow fruits and a gentle texture. Bright with acidity, it also has peach and melon roundness. Drink now.",,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine Michel 2016  Mâcon-Villages,https://www.winemag.com/buying-guide/domaine-michel-2016-macon-villages/,Chardonnay,2016,Domaine Michel
winemag 4801 to 5600,1210,125103,13,White,France,"This attractive and fruity wine from the Côte Chalonnaise has ripe melon and sliced pear flavors along with orange zest. Full and rounded, it's ready to drink.",Buissonnier,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montagny,"45.6208850, 4.7476580",45.620885,4.747658,Vignerons de Buxy 2012 Buissonnier  (Montagny),https://www.winemag.com/buying-guide/vignerons-buxy-2012-buissonnier-chardonnay-montagny/,Chardonnay,2012,Vignerons de Buxy
winemag 8001 to 8800,5185,191590,,White,France,"Very soft wine, with a light sense of texture. It feels fat, somewhat heavy.",Domaine Beranger,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2008 Domaine Beranger  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/georges-duboeuf-2008-domaine-beranger-chardonnay-pouilly-fuisse/,Chardonnay,2008,Georges Duboeuf
winemag 8001 to 8800,11975,198380,13,White,France,"Tasting light, almost dilute, this is a pleasant wine with white fruit flavors and a light textured acidity. The flavors come slowly and the final acidity is only fleeting.",,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Mommessin 2007  Pouilly-Fuissé,https://www.winemag.com/buying-guide/mommessin-2007-chardonnay-pouilly-fuisse/,Chardonnay,2007,Mommessin
winemag 7201 to 8000,8169,178940,13,White,France,"A rounded wine, with acidity, an edge of lime juice and some buttery character. A gentle Chardonnay, ready for drinking over the next year.",Elisabeth Hugary Les Chênes,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Vins Auvigue 2009 Elisabeth Hugary Les Chênes  (Saint-Véran),https://www.winemag.com/buying-guide/vins-auvigue-2009-elisabeth-hugary-chenes-chardonnay-saint-veran/,Chardonnay,2009,Vins Auvigue
winemag 10401 to 11200,6330,21592,,White,France,"Baked apple and cinnamon notes on the nose fail to carry all the way through, as the wine turns crisp and a bit metallic on the finish. Atypically austere for a wine from such a warm vintage.",Comme Dessus,24,85,0.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Santenay,"46.9128330, 4.6965340",46.912833,4.696534,Prosper Maufoux 2003 Comme Dessus  (Santenay),https://www.winemag.com/buying-guide/prosper-maufoux-2003-comme-dessus-chardonnay-santenay/,Chardonnay,2003,Prosper Maufoux
winemag 2401 to 3200,5604,83024,13,White,France,"This is a crisp and fruity wine that has fine acidity and a tangy orange-zest texture. The wine is full of green plums and with a salty, bright aftertaste. Drink now.",Le Renard,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Domaines Devillard 2014 Le Renard  (Bourgogne),https://www.winemag.com/buying-guide/domaines-devillard-2014-le-renard-bourgogne-252001/,Chardonnay,2014,Domaines Devillard
winemag 5601 to 6400,13799,153270,13,White,France,"A light and fruity Chardonnay, this has a softness that's akin to creamed apple and ripe melon. The orange-zest-like acidity adds to the feel of this open, ready-to-drink wine.",Les Sétilles,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Olivier Leflaive 2010 Les Sétilles  (Bourgogne),https://www.winemag.com/buying-guide/olivier-leflaive-2010-setilles-chardonnay-bourgogne/,Chardonnay,2010,Olivier Leflaive
winemag 5601 to 6400,7823,147294,12.5,White,France,"A simple Chardonnay, full in the mouth, spoiled by touches of sulphur. The wine should develop and bring out the ripe peach flavors that are lying beneath the surface.",,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Corine Perchaud 2010  Chablis,https://www.winemag.com/buying-guide/domaine-corine-perchaud-2010-chardonnay-chablis/,Chardonnay,2010,Domaine Corine Perchaud
winemag 7201 to 8000,2428,173199,13,White,France,"So soft, the wine is gently fruity, a hint of its chalk soil through a mineral edge. Fresh and tasting of lime and apple fruits, it is ready to drink now.",,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine L. Chatelain 2010  Chablis,https://www.winemag.com/buying-guide/domaine-l-chatelain-2010-chardonnay-chablis/,Chardonnay,2010,Domaine L. Chatelain
winemag 1 to 800,5771,5771,12.5,White,France,"From a one-acre parcel planted in 1980, this wine is rich with ripe yellow and crisp fruits. It is smoothly textured, with lifted acidity to give it a bright, lively aftertaste. Drink now.",Domaine de la Garenne,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Macon-Bussiéres,"46.3380260, 4.7074620",46.338026,4.707462,Domaines Devillard 2016 Domaine de la Garenne  (Macon-Bussiéres),https://www.winemag.com/buying-guide/domaines-devillard-2016-domaine-de-la-garenne-macon-bussieres-304497/,Chardonnay,2016,Domaines Devillard
winemag 6401 to 7200,13709,168846,13,White,France,"A rounded wine that is soft and fruity, the flavors edged with toast. There is an attractive citrus flavor that gives some crispness to what feels a fat wine. Drink now.",Cuvée Fût de Chêne,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Pierreclos,"46.3348090, 4.6863650",46.334809,4.686365,Domaine Marc Jambon 2009 Cuvée Fût de Chêne  (Mâcon-Pierreclos),https://www.winemag.com/buying-guide/domaine-marc-jambon-2009-cuvee-fut-chene-chardonnay-macon-pierreclos/,Chardonnay,2009,Domaine Marc Jambon
winemag 4001 to 4800,5840,114253,12,White,France,"From organically grown fruit, this is a soft, lemon- and pear-flavored wine. It has plenty of fresh acidity as well as a warm, full-in-the-mouth character. The aftertaste brings out touches of vanilla as well as the acidity.",,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Petit Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Philippe Goulley 2012  Petit Chablis,https://www.winemag.com/buying-guide/domaine-philippe-goulley-2012-chardonnay-petit-chablis/,Chardonnay,2012,Domaine Philippe Goulley
winemag 2401 to 3200,11191,88611,13,White,France,"At the moment, this is a tight, young wine with fruit that is masked. There is some potential that will give a wine with apple flavors. Wait to drink this until 2017.",,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2014  Saint-Véran,https://www.winemag.com/buying-guide/georges-duboeuf-2014-saint-veran/,Chardonnay,2014,Georges Duboeuf
winemag 1 to 800,5966,5966,13.5,White,France,"This soft, unfocused wine has toastiness and almond flavors but not much in the way of fruit. Drink the wine now.",,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Viré-Clessé,"46.4489132, 4.8490114",46.4489132,4.8490114,Chanson Pére et Fils 2016  Viré-Clessé,https://www.winemag.com/buying-guide/chanson-pere-et-fils-2016-vire-clesse/,Chardonnay,2016,Chanson Pére et Fils
winemag 8001 to 8800,5288,191693,,White,France,"Wood and caramel aromas emerge, the wood following through to the honeyed, toasty palate. The wine leaves a burnt, smoky final taste.",Vieilles Vignes,25,85,0.29,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Viré-Clessé,"46.4489132, 4.8490114",46.4489132,4.8490114,Domaine Cordier 2008 Vieilles Vignes  (Viré-Clessé),https://www.winemag.com/buying-guide/domaine-cordier-2008-vieilles-vignes-chardonnay-vire-clesse/,Chardonnay,2008,Domaine Cordier
winemag 8801 to 9600,9953,226934,,White,France,"A wine with lightness and crisp, clear fruit. The texture is rounded, but it is dominated by citrus and white currants, finished with green apples. Drink now.",Les Deux Rives,26,85,0.31,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Olivier Leflaive 2006 Les Deux Rives  (Chablis),https://www.winemag.com/buying-guide/olivier-leflaive-2006-deux-rives-chardonnay-chablis/,Chardonnay,2006,Olivier Leflaive
winemag 4801 to 5600,1254,125147,12.5,White,France,This soft wine shows gentle Chardonnay flavors. Toast and yellow fruits are blended with minerality to give a ripe texture that doesn't need to age.,Passeport,26,85,0.31,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Barton & Guestier 2013 Passeport  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/barton-guestier-2013-passeport-chardonnay-pouilly-fuisse/,Chardonnay,2013,Barton & Guestier
winemag 8801 to 9600,9905,226886,13.5,White,France,"Light, creamy Chardonnay, with vivid lemon and green plum flavors. Fresh and lightly yeasty, its fruit is right up front, and with the vanilla from wood aging far in the background. Drink now.",,26,85,0.31,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Barton & Guestier 2007  Pouilly-Fuissé,https://www.winemag.com/buying-guide/barton-guestier-2007-chardonnay-pouilly-fuisse/,Chardonnay,2007,Barton & Guestier
winemag 12001 to 12800,13028,59719,13,White,France,"Complex nose of spices, vanilla, toast and a hint of bergamot. Anise, lemon and earth flavors, and a fairly full mouthfeel are appealing, but even the interesting bergamot note reappearing on the finish bows to wine's overall lean, tart profile. A tight 1996, it may open up in another year or two.",Château de Chassagne-Montrache 1er Cru Les Charmois,26,85,0.31,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Aubin,"46.9505880, 4.7076330",46.950588,4.707633,Michel Picard 1996 Château de Chassagne-Montrache 1er Cru Les Charmois  (Saint-Aubin),https://www.winemag.com/buying-guide/michel-picard-1996-chateau-chassagne-montrache-1er-cru-charmois-chardonnay-saint-aubin/,Chardonnay,1996,Michel Picard
winemag 6401 to 7200,4596,159733,13,White,France,"Tropical fruit and new wood flavors thread this opulent, seductive Chardonnay. It has surface glamor, with its flavors of ripe mango, peach and toast. Under the surface, the flavors are simple, softly textured.",,27,85,0.32,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Maison Jessiaume 2010  Bourgogne,https://www.winemag.com/buying-guide/maison-jessiaume-2010-chardonnay-bourgogne/,Chardonnay,2010,Maison Jessiaume
winemag 5601 to 6400,2548,142019,13,White,France,"Lightly smoky, this is an attractive, simple and fruity Chablis. It has apple and pear flavors balanced with soft acidity. Smooth and round, it's a wine for medium-term aging, so drink now-2018.",,27,85,0.32,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine L. Chatelain 2012  Chablis,https://www.winemag.com/buying-guide/domaine-l-chatelain-2012-chardonnay-chablis/,Chardonnay,2012,Domaine L. Chatelain
winemag 2401 to 3200,10770,88190,12,White,France,"Produced from organic grapes from the plateau above the prestigious slopes of Chablis, this is a cool and fresh wine with plenty of citrus as well as acidity. Drink now.",,27,85,0.32,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Petit Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Philippe Goulley 2014  Petit Chablis,https://www.winemag.com/buying-guide/domaine-philippe-goulley-2014-petit-chablis/,Chardonnay,2014,Domaine Philippe Goulley
winemag 4801 to 5600,5575,129468,,White,France,"Soft and fruity, it is already fully developed. Crisp apple flavors accompany bright acidity and a touch of minerality. Drink now.",,27,85,0.32,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2012  Pouilly-Fuissé,https://www.winemag.com/buying-guide/georges-duboeuf-2012-chardonnay-pouilly-fuisse/,Chardonnay,2012,Georges Duboeuf
winemag 2401 to 3200,11157,88577,13,White,France,"This wine is tight with the lightest hints of riper fruit in the future. It has spice, toast flavors and suggestions of yellow fruit. Wait to drink this wine until 2017.",,28,85,0.33,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine des Valanges 2014  Pouilly-Fuissé,https://www.winemag.com/buying-guide/domaine-des-valanges-2014-pouilly-fuisse/,Chardonnay,2014,Domaine des Valanges
winemag 1601 to 2400,2419,64369,13.5,White,France,"Mango aromas bring out the tropical character of this superripe wine. It is soft and creamy, maybe too much so, since it lacks a crisper edge. It is ready to drink.",Domaine de la Batie,28,85,0.33,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2015 Domaine de la Batie  (Saint-Véran),https://www.winemag.com/buying-guide/georges-duboeuf-2015-domaine-de-la-batie-saint-veran/,Chardonnay,2015,Georges Duboeuf
winemag 9601 to 10400,14495,247151,12.5,White,France,"Soft and creamy, structured with some green apple skin flavors, and easy, fresh acidity. It has good weight alongside tannins and ripe fruit.",,29,85,0.34,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Faiveley 2005  Chablis,https://www.winemag.com/buying-guide/faiveley-2005-chardonnay-chablis/,Chardonnay,2005,Faiveley
winemag 3201 to 4000,4150,97030,12.5,White,France,"All tangy fruit, this wine was fermented in stainless steel to keep the freshness of the fruit. It is crisp and lively, full of apple and pink-grapefruit flavors with a clean, bright aftertaste. Drink from mid-2016.",Sous la Roche,29,85,0.34,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Henry Fessy 2014 Sous la Roche  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/henry-fessy-2014-sous-la-roche-pouilly-fuisse/,Chardonnay,2014,Henry Fessy
winemag 4801 to 5600,9609,133502,13,White,France,"An attractively fruity wine, it has apple flavors cut with lime juice. Bright, crisp and laced with acidity, it could age but is already delicious to drink.",Clos Philippe-le-Hardi,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne Hautes Cotes de Beaune,"47.0134658, 4.8157761",47.0134658,4.8157761,Château Philippe-le-Hardi 2012 Clos Philippe-le-Hardi  (Bourgogne Hautes Cotes de Beaune),https://www.winemag.com/buying-guide/chateau-philippe-le-hardi-2012-clos-chardonnay-bourgogne-hautes-cotes-beaune/,Chardonnay,2012,Château Philippe-le-Hardi
winemag 2401 to 3200,5603,83023,12.5,White,France,This is a light wine-fruity and with a soft texture. It has citrus and creamed pear flavors that are balanced with acidity. It's a wine to be drunk now while its fruitiness is still at its peak.,,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne Hautes Cotes de Nuits,"47.1374979, 4.9504852",47.1374979,4.9504852,Domaine Chevillon-Chezeaux 2014  Bourgogne Hautes Cotes de Nuits,https://www.winemag.com/buying-guide/domaine-chevillon-chezeaux-2014-bourgogne-hautes-cotes-de-nuits-252043/,Chardonnay,2014,Domaine Chevillon-Chezeaux
winemag 10401 to 11200,2135,17397,,White,France,"This is a lively, vibrant, easy wine, with crisp apple flavors, minerality and a light citrus finish.",,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Frederic Magnien 2005  Chablis,https://www.winemag.com/buying-guide/frederic-magnien-2005-chardonnay-chablis/,Chardonnay,2005,Frederic Magnien
winemag 8001 to 8800,5257,191662,12.5,White,France,"A broad wine showing almond maturity, while the pear and apricot side of the wine is ripe and full. It could do with more definition.",,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Jean-Claude Courtault 2006  Chablis,https://www.winemag.com/buying-guide/domaine-jean-claude-courtault-2006-chardonnay-chablis/,Chardonnay,2006,Domaine Jean-Claude Courtault
winemag 4001 to 4800,797,109210,13,White,France,"Fresh fruit with apple acidity gives this wine a ready-to-drink character. It has an attractive lift of citrus and a light, crisp and fresh aftertaste.",Vieilles Vignes,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon,"46.3068839, 4.8287310",46.3068839,4.828731,Christophe Cordier 2013 Vieilles Vignes  (Mâcon),https://www.winemag.com/buying-guide/christophe-cordier-2013-vieilles-vignes-chardonnay-macon/,Chardonnay,2013,Christophe Cordier
winemag 4801 to 5600,5580,129473,13.5,White,France,"Very tangy in texture, it has spice from wood aging and a crisply fresh character. It is bright and light, and very lemony at the end.",Grand Va,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Chardonnay,"46.3068839, 4.8287310",46.3068839,4.828731,Collovray et Terrier 2012 Grand Va  (Mâcon-Chardonnay),https://www.winemag.com/buying-guide/collovray-terrier-2012-grand-va-chardonnay-macon-chardonnay/,Chardonnay,2012,Collovray et Terrier
winemag 8001 to 8800,5238,191643,,White,France,"A wine that is flat on the palate, soft, light, just showing clean apple flavors. Screwcap.",,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Verget 2008  Pouilly-Fuissé,https://www.winemag.com/buying-guide/verget-2008-chardonnay-pouilly-fuisse/,Chardonnay,2008,Verget
winemag 1601 to 2400,2458,64408,13.5,White,France,"Spiced-apple aromas lead to a soft, perfumed wine that has a crisp, fruity edge. The apple and green-plum flavors give attractive acidity. Drink now.",La Cour des Bois,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Marcel Couturier 2015 La Cour des Bois  (Saint-Véran),https://www.winemag.com/buying-guide/marcel-couturier-2015-la-cour-des-bois-saint-veran/,Chardonnay,2015,Marcel Couturier
winemag 2401 to 3200,11188,88608,,White,France,"This open, fruity wine is ready to drink. It offers some spice as well as a light smattering of apple and toast flavors. The aftertaste is all about fruit and acidity.",,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Château de Beauregard 2014  Saint-Véran,https://www.winemag.com/buying-guide/chateau-de-beauregard-2014-saint-veran/,Chardonnay,2014,Château de Beauregard
winemag 8001 to 8800,5256,191661,13.5,White,France,"Rich and wood dominated, where the spice is much more prominent than the fruit. The texture, though, is rounded and fat, with only a hint of tight acidity.",En Faux,30,85,0.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine Cordier 2008 En Faux  (Saint-Véran),https://www.winemag.com/buying-guide/domaine-cordier-2008-en-faux-chardonnay-saint-veran/,Chardonnay,2008,Domaine Cordier
winemag 11201 to 12000,917,31866,,White,France,"A pleasant, easy wine that is ready to drink now. There are fresh apples and crisp acidity over a light touch of wood.  Imported by Robert Kacher Imports.",Bois de Gréchons,31,85,0.36,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Ladoix,"47.0740037, 4.8809064",47.0740037,4.8809064,Claude Chevalier 2003 Bois de Gréchons  (Ladoix),https://www.winemag.com/buying-guide/claude-chevalier-2003-bois-grechons-chardonnay-ladoix/,Chardonnay,2003,Claude Chevalier
winemag 12001 to 12800,5275,51966,,White,France,"Roptieau produces 1,500 cases of this ""flagship"" white, which is light- to medium-bodied, with slightly buttery pear, melon and banana aromas. Nutty, ripe melon flavors hang on a solidly citrus core, and it finishes short, marked by almond and mineral notes.",Meursault de Ropiteau,32,85,0.38,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Ropiteau 2000 Meursault de Ropiteau  (Meursault),https://www.winemag.com/buying-guide/ropiteau-2000-meursault-chardonnay-meursault/,Chardonnay,2000,Ropiteau
winemag 8801 to 9600,9923,226904,12.5,White,France,"This was a good year in Chablis, a breath of freshness after the impressive, powerful 2005, but a vintage that still has weight and intensity. This Chablis shows all that, with an extra dimension of spice, nuts and a tight apple-skin structure leading to a fresh finish.",,33,85,0.39,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Pommier 2006  Chablis,https://www.winemag.com/buying-guide/domaine-pommier-2006-chardonnay-chablis/,Chardonnay,2006,Domaine Pommier
winemag 8801 to 9600,9978,226959,12.5,White,France,"This tense, crisp wine is all green fruit, very straight, very fresh. Apple, pink grapefruit and almonds come together in a wine that has no complexity, but offers plenty of pleasure.",,33,85,0.39,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Pommier 2007  Chablis,https://www.winemag.com/buying-guide/domaine-pommier-2007-chardonnay-chablis/,Chardonnay,2007,Domaine Pommier
winemag 8801 to 9600,9899,226880,12.5,White,France,"For a Petit-Chablis, this has plenty of firm, tight structure. While the fruit is light, it is based on a texture of sweet caramel and plums, freshened with acidity. The finish is rich and soft.",,33,85,0.39,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Petit Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Pommier 2006  Petit Chablis,https://www.winemag.com/buying-guide/domaine-pommier-2006-chardonnay-petit-chablis/,Chardonnay,2006,Domaine Pommier
