filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region / state,subregion,subregion lat lon,subregion lat,subregion lon,subsubregion,subsubregion lat lon,subsubregion lat,subsubregion lon,title,url,varietal,vintage,winery
winemag 1601 to 2400,8614,70564,13.5,White,US,"Rich texture combines with subtle flavors in this full-bodied, complex wine. It opens with mineral and white pepper aromas, broadens into Anjou pear, vanilla and toasted almonds flavors, and finishes with creamy concentration.",,20,90, $0.22 ,California,North Coast,"38.0192523, -122.8631254",38.0192523,-122.8631254,North Coast,"38.0192523, -122.8631254",38.0192523,-122.8631254,Chime 2015 Chardonnay (North Coast),https://www.winemag.com/buying-guide/chime-2015-chardonnay-north-coast/,Chardonnay,2015,Chime
winemag 1601 to 2400,8810,70760,14.8,White,US,"This fleshy, tropical wine offers a wealth of rich peach, pineapple and golden honey flavor in a medium-bodied frame. It finishes light and bright, with an undercurrent of toasted oak.",,30,90, $0.33 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Bennett Valley,"38.4404672, -122.6766527",38.4404672,-122.6766527,Frostwatch 2014 Chardonnay (Bennett Valley),https://www.winemag.com/buying-guide/frostwatch-2014-chardonnay-bennett-valley/,Chardonnay,2014,Frostwatch
winemag 1601 to 2400,8821,70771,13.8,White,US,"Light gold in color, this youthful, floral white still dances in its oak and concentration, showing high-toned acidity and exotic quince flavors as it opens.",Leveroni Vineyard,32,90, $0.36 ,California,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,August Briggs 2014 Leveroni Vineyard Chardonnay (Carneros),https://www.winemag.com/buying-guide/august-briggs-2014-leveroni-vineyard-chardonnay-carneros/,Chardonnay,2014,August Briggs
winemag 1601 to 2400,8876,70826,14.8,White,US,"Candied macadamia nut, ripe pear and toasted marshmallow aromas may sound over the top, but they're all in balance in this bottling. The palate is tangy with mandarin and lemon skin accents that give depth to the toasted almond and beeswax flavors.",Lafond Vineyard,42,90, $0.47 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Sta. Rita Hills,"34.6659565, -120.1152408",34.6659565,-120.1152408,Lafond 2013 Lafond Vineyard Chardonnay (Sta. Rita Hills),https://www.winemag.com/buying-guide/lafond-2013-lafond-vineyard-chardonnay-sta-rita-hills/,Chardonnay,2013,Lafond
winemag 1601 to 2400,8906,70856,14.1,White,US,"This tinglingly fresh bottling offers compelling kumquat, Asian pear and flint aromas. The palate delivers the savory style of Santa Cruz mountain fruit, with faint caramel hints highlighting its nectarine, vanilla and French toast flavors.",,32,90, $0.36 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Cruz Mountains,"36.9741171, -122.0307963",36.9741171,-122.0307963,Sarah's Vineyard 2015 Chardonnay (Santa Cruz Mountains),https://www.winemag.com/buying-guide/sarahs-vineyard-2015-chardonnay-santa-cruz-mountains/,Chardonnay,2015,Sarah's Vineyard
winemag 1601 to 2400,8911,70861,14.3,White,US,"The nose of this bottling delivers all of the standard aromas associated with the grape: Meyer lemon, white flowers and the lightest touch of sour cream. That creamy element extends to the palate and is rounded out with stone fruit flavors, oak smoke and sea salt.",Fogstone Vineyard,49,90, $0.54 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Lucia Highlands,"36.4307709, -121.4203754",36.4307709,-121.4203754,Testarossa 2015 Fogstone Vineyard Chardonnay (Santa Lucia Highlands),https://www.winemag.com/buying-guide/testarossa-2015-fogstone-vineyard-chardonnay-santa-lucia-highlands/,Chardonnay,2015,Testarossa
winemag 1601 to 2400,10455,72405,13.9,White,US,"Youthful, yet lush and voluptuous on the palate, this balanced wine shows a sublime layering of peach and tropical vanilla with hints of spicy nutmeg and fennel. The oak is subtle and supportive.",,25,90, $0.28 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Schug 2015 Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/schug-2015-chardonnay-sonoma-coast/,Chardonnay,2015,Schug
winemag 1601 to 2400,10461,72411,13.5,White,US,"This offers great value for the quality, a mix of salty brine, stone and caramel apple that delves into more voluptuous dabs of pineapple. Light-bodied and food-friendly, it shows focused acidity and restrained oak.",,19,90, $0.21 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Simi 2015 Chardonnay (Sonoma County),https://www.winemag.com/buying-guide/simi-2015-chardonnay-sonoma-county/,Chardonnay,2015,Simi
winemag 1601 to 2400,10470,72420,14.5,White,US,"Medium in body and high in acidity, this wine from one of the great vineyard sites for the variety in California does it justice, showing both intensity and lingering succulence. Tangerine, quince and lemon meet a more layered depth of caramelized apple and butterscotch, the texture gravelly.",Hyde Vineyard,65,90, $0.72 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Mira 2013 Hyde Vineyard Chardonnay (Napa Valley),https://www.winemag.com/buying-guide/mira-2013-hyde-vineyard-chardonnay-napa-valley/,Chardonnay,2013,Mira
winemag 1601 to 2400,10488,72438,14.4,White,US,"Honeyed aromas of walnut oil, baked yellow apples and sea salt show on the nose of this bottling by Bruce McGuire and crew. Juicy apple-cinnamon and pound cake flavors show on the sip, but it's the salty edge that keep it buoyant and savory, like a perfectly roasted chicken.",SRH,23,90, $0.26 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Sta. Rita Hills,"34.6659565, -120.1152408",34.6659565,-120.1152408,Lafond 2015 SRH Chardonnay (Sta. Rita Hills),https://www.winemag.com/buying-guide/lafond-2015-srh-chardonnay-sta-rita-hills/,Chardonnay,2015,Lafond
winemag 1601 to 2400,10599,72549,14.5,White,US,"This is a well-made wine from a specific site, seamless in full-bodied texture and sumptuous flavors of golden honey, baked apple and pear. Dottings of nutmeg provide additional punch and intrigue, while a lifted braid of acidity shines on the finish.",DCV Estate Block 10,32,90, $0.36 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Dry Creek Vineyard 2015 DCV Estate Block 10 Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/dry-creek-vineyard-2015-dcv-estate-block-10-chardonnay-russian-river-valley/,Chardonnay,2015,Dry Creek Vineyard
winemag 1601 to 2400,10604,72554,14.1,White,US,"From several vineyard sites, this lot selection is tropical and rich on the nose, as well as honeyed and thick on the palate, showing its youthful vigor and the density of the vintage. Fig and papaya meet orange and lemon before a toasted note of coconut oak rises on the finish.",,38,90, $0.42 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Sojourn 2015 Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/sojourn-2015-chardonnay-sonoma-coast/,Chardonnay,2015,Sojourn
winemag 1601 to 2400,10616,72566,14.5,White,US,"A bright, fluffy white, this moderately bodied, oaked wine is intertwined in apple, pear and a bite of nutmeg, with supportive acidity and a soft, smooth texture.",Six Ridges,22,90, $0.24 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Kenwood 2015 Six Ridges Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/kenwood-2015-six-ridges-chardonnay-russian-river-valley/,Chardonnay,2015,Kenwood
winemag 1601 to 2400,10639,72589,14.5,White,US,"Salty brioche and pretzel bread come to mind first on the entry of this wine, both aromatically and on the palate. An intensity of ripe peach and pineapple show through with lush, full-bodied force, accented in vanilla oak.",Estate Reserve,40,90, $0.44 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Levendi 2015 Estate Reserve Chardonnay (Napa Valley),https://www.winemag.com/buying-guide/levendi-2015-estate-reserve-chardonnay-napa-valley/,Chardonnay,2015,Levendi
winemag 1601 to 2400,12136,74086,14.2,White,US,"Lightly floral, this wine offers a medium-bodied wealth of stone fruit and pear, remaining fresh and lively on the finish despite ample succulence.",,45,90, $0.50 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Acacia 2014 Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/acacia-2014-chardonnay-russian-river-valley/,Chardonnay,2014,Acacia
winemag 1601 to 2400,12151,74101,14.2,White,US,"This white is a study in unexpected complexity and pleasure. Quince, sulfur and grapefruit notes define it best, as supple minerality and gravelly texture provide dimensionality.",Olema,15,90, $0.17 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Amici 2014 Olema Chardonnay (Sonoma County),https://www.winemag.com/buying-guide/amici-2014-olema-chardonnay-sonoma-county/,Chardonnay,2014,Amici
winemag 1601 to 2400,12158,74108,14.5,White,US,"Lemon mousse aromas and flavors provide the richness and allure of this wine, as steely acidity keeps it fresh and vibrant. Full-bodied, it continues to taste strongly of Gravenstein apple and nutmeg and is bolstered by toasted oak.",Gap's Crown Vineyard,45,90, $0.50 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Expression 38 2014 Gap's Crown Vineyard Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/expression-38-2014-gaps-crown-vineyard-chardonnay-sonoma-coast/,Chardonnay,2014,Expression 38
winemag 1601 to 2400,12185,74135,14.5,White,US,"Briny green olive notes underlie a tropically ripe, full-bodied expression of the variety. The wine's apple, pineapple and mango fruit is wrapped in toasted oak and moderate acidity.",,40,90, $0.44 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Sixteen by Twenty 2014 Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/sixteen-by-twenty-2014-chardonnay-sonoma-coast/,Chardonnay,2014,Sixteen by Twenty
winemag 1601 to 2400,12213,74163,14.1,White,US,"Medium-bodied and tightly integrated in terms of oak, this wine imparts favorable anise and pear characteristics, with a lively spritz to the acidity that provides freshness.",Chalk Hill Estate,18,90, $0.20 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Chalk Hill,"38.6037982, -122.7772125",38.6037982,-122.7772125,Noble Tree 2014 Chalk Hill Estate Chardonnay (Chalk Hill),https://www.winemag.com/buying-guide/noble-tree-2014-chalk-hill-estate-chardonnay-chalk-hill/,Chardonnay,2014,Noble Tree
winemag 1601 to 2400,12215,74165,13.8,White,US,"Highly influenced by caramel-like oak notes, this wine is also high in acidity, retaining a floral elegance about its well-defined pear, nutmeg and butterscotch flavors.",Estate,45,90, $0.50 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Nicholson Ranch 2014 Estate Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/nicholson-ranch-2014-estate-chardonnay-sonoma-coast/,Chardonnay,2014,Nicholson Ranch
winemag 1601 to 2400,12224,74174,14.06,White,US,"Rich honeysuckle, marzipan and oak aromas meet bright lemongrass on the nose of this bottling, showing both the fresh and oxidative sides of the grape. Smoked chicken and brioche notes are prominent on the palate, leading to a tangy, botanical, juniper-laced finish.",October Night,25,90, $0.28 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Arroyo Seco,"36.4135756, -121.3424305",36.4135756,-121.3424305,J. Lohr 2015 October Night Chardonnay (Arroyo Seco),https://www.winemag.com/buying-guide/j-lohr-2015-october-night-chardonnay-arroyo-seco/,Chardonnay,2015,J. Lohr
winemag 1601 to 2400,12236,74186,14.2,White,US,"From a selection of vineyards, most predominantly Stiling, this wine offers tart acidity and a low oak profile upfront, allowing the fruit to build richness and density as it opens. Baked apple and mango flavors are spiced with nutmeg and caramel, finishing with steely minerality.",Luke's Grove,42,90, $0.47 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Eric Kent 2014 Luke's Grove Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/eric-kent-2014-lukes-grove-chardonnay-russian-river-valley/,Chardonnay,2014,Eric Kent
winemag 1601 to 2400,12238,74188,14.3,White,US,"Juicy and medium-bodied, this wine is vibrantly crafted and balanced in oak. Showcasing pear and lemon chiffon flavors, it offers great value for the quality.",,25,90, $0.28 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Fritz 2014 Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/fritz-2014-chardonnay-russian-river-valley/,Chardonnay,2014,Fritz
winemag 1601 to 2400,12384,74334,14.2,White,US,"This bottling is extremely chalky on the nose, with white rock aromas dusting its Asian pear, buttercream and grapefruit pith scents. The palate is tense and Chablis-like in style, offering lemon pith and sour orange rind flavors that settle into more lavish almond cream tones on the finish.",1772 Pacific Wind,48,90, $0.53 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Edna Valley,"35.2001752, -120.6069776",35.2001752,-120.6069776,Tolosa 2015 1772 Pacific Wind Chardonnay (Edna Valley),https://www.winemag.com/buying-guide/tolosa-2015-1772-pacific-wind-chardonnay-edna-valley/,Chardonnay,2015,Tolosa
winemag 1601 to 2400,12395,74345,13.8,White,US,"This wine has a high-toned richness that presents as clean and linear. Briny olive notes define the opening aroma, while more developed pear, apple and peach flavors fill out the palate.",,19,90, $0.21 ,California,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Fleur 2014 Chardonnay (Carneros),https://www.winemag.com/buying-guide/fleur-2014-chardonnay-carneros/,Chardonnay,2014,Fleur
winemag 1601 to 2400,12407,74357,14.1,White,US,"From a vineyard at 1,400 to 1,800 feet in elevation in the rocky mountains above Malibu, this bottling offers loads of citrus pith on the nose, with a nutty warmth and touches of lemongrass and chilled apple flesh. It's full and rounded on the palate, finishing on Macadamia nut, white peach, sea salt and pecan notes.",Malibu Newton Canyon,39,90, $0.43 ,California,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,Newton Canyon,"34.0772290, -118.8181466",34.077229,-118.8181466,Dolin 2014 Malibu Newton Canyon Chardonnay (Malibu-Newton Canyon),https://www.winemag.com/buying-guide/dolin-2014-malibu-newton-canyon-chardonnay-malibu-newton-canyon/,Chardonnay,2014,Dolin
winemag 1601 to 2400,12420,74370,14.3,White,US,"Crisp and stony, this lovely wine is medium-bodied and balanced, with green apple fruit, Asian spice and a voluptuous texture and finish.",Three Sisters Unfiltered,65,90, $0.72 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Kelleher 2014 Three Sisters Unfiltered Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/kelleher-2014-three-sisters-unfiltered-chardonnay-russian-river-valley/,Chardonnay,2014,Kelleher
winemag 1601 to 2400,12428,74378,14.7,White,US,"From the oldest vines sourced by the producer, this reserve-tier wine delivers tart, briny apple and pear flavors with a high-toned squeeze of lemon. Aged in 30% new French oak, it balances richness with elegance and delicacy.",Reserve,62,90, $0.69 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,White Rock Vineyards 2014 Reserve Chardonnay (Napa Valley),https://www.winemag.com/buying-guide/white-rock-vineyards-2014-reserve-chardonnay-napa-valley/,Chardonnay,2014,White Rock Vineyards
winemag 1601 to 2400,12465,74415,14.2,White,US,"This lightly oaked vineyard-designate wine effortlessly combines tart green apple and preserved lemon flavors, textured with stony minerality. Balanced and food-friendly, it offers power and concentration even as it finishes.",Baker Ridge Vineyard Estate,45,90, $0.50 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Thomas George 2014 Baker Ridge Vineyard Estate Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/thomas-george-2014-baker-ridge-vineyard-estate-chardonnay-russian-river-valley/,Chardonnay,2014,Thomas George
winemag 1601 to 2400,12473,74423,14.8,White,US,"Floral and honeyed on the nose, this voluptuously full-bodied and intensely caramelized wine is salty and bold in tropical flavor. A lilt of salty lime accents its honeysuckle and pear notes.",Signature Series,45,90, $0.50 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Darioush 2014 Signature Series Chardonnay (Napa Valley),https://www.winemag.com/buying-guide/darioush-2014-signature-series-chardonnay-napa-valley/,Chardonnay,2014,Darioush
winemag 1601 to 2400,12490,74440,14.5,White,US,"Rock candy and bright lemon flavors form the core of this young, tightly wound white, wrapped in toasty oak. A stony, gravelly texture gives it a touch of complexity.",Reserve Selection,24,90, $0.27 ,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Raymond 2014 Reserve Selection Chardonnay (Napa Valley),https://www.winemag.com/buying-guide/raymond-2014-reserve-selection-chardonnay-napa-valley/,Chardonnay,2014,Raymond
winemag 1601 to 2400,12500,74450,14.2,White,US,"Sweetgrass, tangerine rind and lemon cream scents show on the inviting nose of this bottling. The palate is soft and broad, with rounded marzipan and lemon butter flavors. A stony sharpness keeps it taut.",Poletti Edna Ranch,75,90, $0.83 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Edna Valley,"35.2001752, -120.6069776",35.2001752,-120.6069776,Tolosa 2015 Poletti Edna Ranch Chardonnay (Edna Valley),https://www.winemag.com/buying-guide/tolosa-2015-poletti-edna-ranch-chardonnay-edna-valley/,Chardonnay,2015,Tolosa
winemag 1601 to 2400,12504,74454,13.5,White,US,"Golden apple and honey flavors commingle on the palate, framed by high-toned acidity and toasted oak richness. Medium-bodied and moderately ripe, it offers a sophisticated, food-friendly and complex experience, capped off by nutmeg notes that linger on the finish.",Reserve,55,90, $0.61 ,California,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Robert Mondavi 2014 Reserve Chardonnay (Carneros),https://www.winemag.com/buying-guide/robert-mondavi-2014-reserve-chardonnay-carneros/,Chardonnay,2014,Robert Mondavi
winemag 1601 to 2400,12534,74484,14.5,White,US,"This is proof that excellent Chardonnay can come from this warm region in Southern California. Key lime pie, peach blossom and shaved apple aromas show on the nose. The palate sizzles with acidity and a savory hit of sea salt, with a core of Asian pear and stone fruit flavors.",,25,90, $0.28 ,California,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,Temecula Valley,"33.4936391, -117.1483648",33.4936391,-117.1483648,Falkner 2015 Chardonnay (Temecula Valley),https://www.winemag.com/buying-guide/falkner-2015-chardonnay-temecula-valley-258204/,Chardonnay,2015,Falkner
winemag 1601 to 2400,14300,76250,13.6,White,US,"Don Lorenzi is making a strong case for growing cool climate-loving Chardonnay in the hot Temecula Valley. This clonal study delivers honeysuckle, marzipan and lemon curd aromas, while the palate offers richer notes of buttered apple and poached pear. Although ripe in style, it's cut by a zesty lemon-like acidity.",Varietal Collection Dijon Clone 76,35,90, $0.39 ,California,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,Temecula Valley,"33.4936391, -117.1483648",33.4936391,-117.1483648,Lorenzi Estate 2015 Varietal Collection Dijon Clone 76 Chardonnay (Temecula Valley),https://www.winemag.com/buying-guide/lorenzi-estate-2015-varietal-collection-dijon-clone-76-chardonnay-temecula-valley/,Chardonnay,2015,Lorenzi Estate
winemag 1601 to 2400,14508,76458,14.1,White,US,"El Jabali-the home vineyard of vintners Richard and Thekla Sanford-delivers a Chardonnay loaded with fresh lemongrass, nectarine and Gravenstein apple scents. There is a pithy grip to the palate, where apple and Anjou pear flavors converge with lime and grapefruit tartness.",El Jabali Vineyard,30,90, $0.33 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Sta. Rita Hills,"34.6659565, -120.1152408",34.6659565,-120.1152408,Alma Rosa 2015 El Jabali Vineyard Chardonnay (Sta. Rita Hills),https://www.winemag.com/buying-guide/alma-rosa-2015-el-jabali-vineyard-chardonnay-sta-rita-hills/,Chardonnay,2015,Alma Rosa
winemag 1601 to 2400,14525,76475,13.5,White,US,"This wine shows crisp apple and pear notes over a backdrop of minerality. Its ripe fruit is ribbed with anise, fennel and lemongrass scents.",,25,90, $0.28 ,California,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Acacia 2014 Chardonnay (Carneros),https://www.winemag.com/buying-guide/acacia-2014-chardonnay-carneros/,Chardonnay,2014,Acacia
winemag 1601 to 2400,14553,76503,14.5,White,US,"This Chardonnay is striking in its ability to convey marshmallow roasting over a campfire. It's full-bodied and lush, its rich fruit core of apple and pear seemingly dressed in clarified butter. That richness, however, doesn't weigh down the palate; it finishes with refinement.",,28,90, $0.31 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,David Bruce 2014 Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/david-bruce-2014-chardonnay-russian-river-valley/,Chardonnay,2014,David Bruce
winemag 1601 to 2400,14566,76516,13.3,White,US,"This bottling from Brack Mountain Wine Company shows butter, sea salt and caramel on the nose, balanced by tangerine and faint jasmine aromas. The wine is elegant and easy to like, with Meyer lemon and prominent-but-not- overpowering honey butter on the palate, and a pink lemonade touch that carries into the finish.",,35,90, $0.39 ,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Lucia Highlands,"36.4307709, -121.4203754",36.4307709,-121.4203754,Matias Wines 2014 Chardonnay (Santa Lucia Highlands),https://www.winemag.com/buying-guide/matias-wines-2014-chardonnay-santa-lucia-highlands/,Chardonnay,2014,Matias Wines
winemag 1601 to 2400,14579,76529,14.6,White,US,"Caramel apple and honeyed, biscuity notes combine, layering richness upon richness in this single vineyard wine. A full-bodied, concentrated expression, its darker elements are complemented by an underlay of Key lime that provides a respite of freshness.",Durell Vineyard,45,90, $0.50 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Armida 2014 Durell Vineyard Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/armida-2014-durell-vineyard-chardonnay-sonoma-coast/,Chardonnay,2014,Armida
winemag 1601 to 2400,14581,76531,14.4,White,US,"This reserve-series wine opens in honeysuckle, offering a wealth of floral aromas before unveiling a backbone of caramel oak. Starting fresh and crisp in acidity and citrus, it evolves in the glass to become richer and more unctuous in texture, with a boldness of baked apple.",Kent Ritchie Vineyard,60,90, $0.67 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Ancient Oak Cellars 2014 Kent Ritchie Vineyard Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/ancient-oak-cellars-2014-kent-ritchie-vineyard-chardonnay-russian-river-valley/,Chardonnay,2014,Ancient Oak Cellars
winemag 1601 to 2400,14620,76570,13.9,White,US,"This wine is remarkably well made and memorable for its relatively large production scale, making it a great, accessible find. Integrated oak meets lifted acidity, the midpalate driven by floral and citrus highlights. The finish is light and refreshing.",,23,90, $0.26 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,Sonoma-Cutrer 2014 Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/sonoma-cutrer-2014-chardonnay-sonoma-coast/,Chardonnay,2014,Sonoma-Cutrer
winemag 1601 to 2400,14641,76591,13.5,White,US,"Ripe fruit meets butter and spice in this medium-bodied, smooth and integrated wine. It opens with Bosc pear and golden apple aromas, melding with vanilla and marzipan notes, its richness of flavor nicely buoyed up by acidity.",Made With Organic Grapes,14,90, $0.16 ,California,Mendocino County,"39.5500194, -123.4383530",39.5500194,-123.438353,Mendocino County,"39.3366700, -123.3000000",39.33667,-123.3,Bonterra 2015 Made With Organic Grapes Chardonnay (Mendocino County),https://www.winemag.com/buying-guide/bonterra-2015-made-with-organic-grapes-chardonnay-mendocino-county/,Chardonnay,2015,Bonterra
winemag 1601 to 2400,14643,76593,14.2,White,US,"Golden Delicious apple meets tart Meyer lemon in this medium-bodied, expressive vineyard designate bolstered by 25% new French oak. A velvety texture enwraps its savory fruitiness and stony acidity.",Josephine Hill Vineyard,35,90, $0.39 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,Parmeson 2014 Josephine Hill Vineyard Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/parmeson-2014-josephine-hill-vineyard-chardonnay-russian-river-valley/,Chardonnay,2014,Parmeson
winemag 1601 to 2400,14817,76767,14.5,White,US,"From the famous Westside Road-adjacent vineyard, this Chardonnay shows a proclivity toward lush roundness of texture and tropical flourish in flavor. Vanilla nuttiness is complemented by pineapple, green apple and caramel, lasting long into the finish.",Bacigalupi Vineyard,44,90, $0.49 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Russian River Valley,"38.9119799, -123.0537083",38.9119799,-123.0537083,E16 2014 Bacigalupi Vineyard Chardonnay (Russian River Valley),https://www.winemag.com/buying-guide/e16-2014-bacigalupi-vineyard-chardonnay-russian-river-valley/,Chardonnay,2014,E16
winemag 2401 to 3200,643,78063,13.9,White,US,"This wine is big and rich, with a lot of buttery, spicy oak showing in the aormas as well as the flavors, while it also brings out ripe pear, nutmeg and hazelnut accents. A toasty oak element and moderate acidity help to balance out the ripe fruit character.",,15,90, $0.17 ,California,Mendocino County,"39.5500194, -123.4383530",39.5500194,-123.438353,Mendocino,"39.5500194, -123.4383530",39.5500194,-123.438353,Husch 2015 Chardonnay (Mendocino),https://www.winemag.com/buying-guide/husch-2015-chardonnay-mendocino/,Chardonnay,2015,Husch
winemag 2401 to 3200,650,78070,14.5,White,US,"This wine has a voluptuous rich-oak character, complemented by ripe apple and full-bodied concentration. It celebrates a warm, generous vintage in its ability to offer plenty of fruit and acidity, delightfully balanced by a lime chaser.",Wildcat Mountain,40,90, $0.44 ,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Coast,"38.5779555, -122.9888319",38.5779555,-122.9888319,MacRostie 2014 Wildcat Mountain Chardonnay (Sonoma Coast),https://www.winemag.com/buying-guide/macrostie-2014-wildcat-mountain-chardonnay-sonoma-coast/,Chardonnay,2014,MacRostie
winemag 2401 to 3200,651,78071,14,White,US,"Fresh and complete, with subtle oak and ripeness, this white shines in a lilt of pear, lime and tangerine, showing plenty of minerality. It remains bright despite medium weight.",Route 121,16,90, $0.18 ,California,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,Carneros,"38.2630002, -122.3415289",38.2630002,-122.3415289,RouteStock 2014 Route 121 Chardonnay (Carneros),https://www.winemag.com/buying-guide/routestock-2014-route-121-chardonnay-carneros/,Chardonnay,2014,RouteStock
