filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region / state,subregion,subregion lat lon,subregion lat,subregion lon,subsubregion,subsubregion lat lon,subsubregion lat,subsubregion lon,title,url,varietal,vintage,winery
winemag 801 to 1600,395,202438,14.5,Red,US,"A heavy use of oak pervades this full-bodied wine from the aroma through the finish. It starts with an aroma of freshly cut boards, moves to tight astringent oak and cherry flavors on the palate, and finishes with a lingering ginger and nutmeg spice effect.",Montefort Vineyard,59,86,0.686046512,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,The Endless Summer 2015 Montefort Vineyard Cabernet Sauvignon (Lodi),https://www.winemag.com/buying-guide/the-endless-summer-2015-montefort-vineyard-cabernet-sauvignon-lodi/,Cabernet Sauvignon,2015,The Endless Summer
winemag 801 to 1600,1863,203906,15,Red,US,"Mocha, chocolate and coconut provide a rich lush entry into this full-bodied, undeniably ripe wine. An herbal underbelly contrasts with the full creamy flavors as tannins elbow in on the lasting finish.",Estate,75,86,0.872093023,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Lancaster 2014 Estate Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/lancaster-2014-estate-cabernet-sauvignon-alexander-valley/,Cabernet Sauvignon,2014,Lancaster
winemag 801 to 1600,2309,204352,13.9,Red,US,"Smooth and mellow, this medium-bodied wine has mild spice and fruit aromas, a soft texture and good, subdued black-plum flavors. It's low in acidity and tannins.",Estate,44,86,0.511627907,California,Sierra Foothills,"37.4868133, -119.9676622",37.4868133,-119.9676622,Placer County,"39.0915751, -120.8039474",39.0915751,-120.8039474,Wise Villa 2013 Estate Cabernet Sauvignon (Placer County),https://www.winemag.com/buying-guide/wise-villa-2013-estate-cabernet-sauvignon-placer-county/,Cabernet Sauvignon,2013,Wise Villa
winemag 801 to 1600,3769,205812,13.6,Red,US,"Concentrated black currant, cola and balsamic-fig sauce show on the powerful nose of this bottling. There is a fresh boysenberry-juice flash to the palate with a touch of black pepper, with roasted fruit and caramel on the finish.",,29,86,0.337209302,California,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,Los Angeles County,"34.0522265, -118.2436596",34.0522265,-118.2436596,Reyes 2009 Cabernet Sauvignon (Los Angeles County),https://www.winemag.com/buying-guide/reyes-2009-cabernet-sauvignon/,Cabernet Sauvignon,2009,Reyes
winemag 801 to 1600,4168,206211,14.5,Red,US,"This is from a vineyard in the foothills of Atlas Peak, as well as Howell Mountain, blended with 4% Malbec. Soy, leather and tart dry tannins define it, with a present herbaceous quality that may need more time to resolve.",Arcano Vineyard,125,86,1.453488372,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Sergio 2014 Arcano Vineyard Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/sergio-2014-arcano-vineyard-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2014,Sergio
winemag 801 to 1600,4211,206254,14.7,Red,US,"Eucalyptus, bay leaf and mint accent an herbal entry of earthiness before thick robust tannins surround concentrated ripeness and power that's subdued in fruit. Tobacco, clove and mocha shine through.",Vintage Select,43,86,0.5,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Judge Palmer 2014 Vintage Select Cabernet Sauvignon (Sonoma County),https://www.winemag.com/buying-guide/judge-palmer-2014-vintage-select-cabernet-sauvignon-sonoma-county/,Cabernet Sauvignon,2014,Judge Palmer
winemag 801 to 1600,4230,206273,14.8,Red,US,"Blended with 15% Syrah and nearly 8% Cabernet Franc, this hearty full-bodied wine is sizable in leather, cedar, pencil and sage. The fruit is elusive at first, taking its time to impart shades of black cherry and currant.",,48,86,0.558139535,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Dry Creek Valley,"39.2614426, -121.3414203",39.2614426,-121.3414203,Meeker 2013 Cabernet Sauvignon (Dry Creek Valley),https://www.winemag.com/buying-guide/meeker-2013-cabernet-sauvignon-dry-creek-valley/,Cabernet Sauvignon,2013,Meeker
winemag 801 to 1600,4235,206278,14.1,Red,US,"Balsamic-cherry reduction aromas meet with woody herbs and a pinch of pyrazines on the nose of this bottling. It's somewhat green in character on the sip as well, with a wide variety of dried herbs sprinkled over cooked strawberry fruit.",eCS,38,86,0.441860465,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,The Blending Lab 2015 eCS Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/the-blending-lab-2015-ecs-cabernet-sauvignon-paso-robles/,Cabernet Sauvignon,2015,The Blending Lab
winemag 801 to 1600,4239,206282,14.5,Red,US,"Tightly tannic and brimming with oak flavor, this full-bodied effort shows a wealth of vanilla and cherry-cream flavors, as well as a strong streak of baked bread and dusty clove.",,30,86,0.348837209,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford,"38.4591012, -122.4225638",38.4591012,-122.4225638,Member's Mark 2015 Cabernet Sauvignon (Rutherford),https://www.winemag.com/buying-guide/members-mark-2015-cabernet-sauvignon-rutherford/,Cabernet Sauvignon,2015,Member's Mark
winemag 801 to 1600,5500,207543,14,Red,US,"A dark color and extracted flavors of grape skins and blackberries accompany a very firm texture that's laced with sandy tannins. These elements make for a bold, full-bodied and monolithic wine.",,22,86,0.255813953,California,North Coast,"38.0192523, -122.8631254",38.0192523,-122.8631254,North Coast,"38.0192523, -122.8631254",38.0192523,-122.8631254,Josh Cellars 2015 Cabernet Sauvignon (North Coast),https://www.winemag.com/buying-guide/josh-cellars-2015-cabernet-sauvignon-north-coast/,Cabernet Sauvignon,2015,Josh Cellars
winemag 801 to 1600,5505,207548,14.2,Red,US,"Black olive dominates on the nose of this lightly textured wine, which offers smoothness on the palate amid a quietly rich backdrop of black currant and chocolate.",,42,86,0.488372093,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Dry Creek Valley,"39.2614426, -121.3414203",39.2614426,-121.3414203,Cosenza Cellars 2012 Cabernet Sauvignon (Dry Creek Valley),https://www.winemag.com/buying-guide/cosenza-cellars-2012-cabernet-sauvignon-dry-creek-valley/,Cabernet Sauvignon,2012,Cosenza Cellars
winemag 801 to 1600,5508,207551,13.5,Red,US,"An earthy streak in the aroma and flavor marks this wine as a bit of an outlier while fairly generous red and black-cherry flavors give a good payoff on the palate. The wine is medium-bodied, light on tannins and smooth to sip.",,32,86,0.372093023,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,Cabana Wines 2014 Cabernet Sauvignon (Lodi),https://www.winemag.com/buying-guide/cabana-wines-2014-cabernet-sauvignon-lodi/,Cabernet Sauvignon,2014,Cabana Wines
winemag 801 to 1600,5949,207992,14.5,Red,US,"This wine includes small percentages (5% each) of Merlot, Petite Sirah and Petit Verdot. Altogether the experience is confectionery in marshmallow, mocha and blueberry, with a perception of sweetness amid its soft pillowy tannins.",Three Clones,30,86,0.348837209,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Gibbs 2014 Three Clones Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/gibbs-2014-three-clones-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2014,Gibbs
winemag 801 to 1600,5952,207995,14.7,Red,US,"This Cabernet Sauvignon is bolstered by small portions of Petit Verdot and Merlot. Graham cracker, plum and dark cherry characterize the full-bodied, ripe flavors that ride along a smooth approachable texture.",,32,86,0.372093023,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Charles Krug 2014 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/charles-krug-2014-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2014,Charles Krug
winemag 801 to 1600,5974,208017,14.4,Red,US,"This moderately priced wine offers restrained acidity, opting instead for soft approachable flavors of baked plum and black cherry. The oak is pronounced.",,25,86,0.290697674,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Dry Creek Valley,"39.2614426, -121.3414203",39.2614426,-121.3414203,Avaler 2014 Cabernet Sauvignon (Dry Creek Valley),https://www.winemag.com/buying-guide/avaler-2014-cabernet-sauvignon-dry-creek-valley/,Cabernet Sauvignon,2014,Avaler
winemag 801 to 1600,5975,208018,14.8,Red,US,"Waxy cranberry and currant combine on the nose and entry of this wine, which shows a bitter twist of tannin midway through. Graphite, dried herb and a strong streak of cedar characterize the taste profile, with full-bodied ripeness packing a punch.",Audacieux,125,86,1.453488372,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oakville,"38.4366996, -122.4027850",38.4366996,-122.402785,Allen Estate Wines 2013 Audacieux Cabernet Sauvignon (Oakville),https://www.winemag.com/buying-guide/allen-estate-wines-2013-audacieux-cabernet-sauvignon-oakville/,Cabernet Sauvignon,2013,Allen Estate Wines
winemag 801 to 1600,7824,209867,14.4,Red,US,"This is a serviceable red, built to be enjoyed now, approachable in its mix of doughy leather, black cherry and structured tannin.",,44,86,0.511627907,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Whitehall Lane 2014 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/whitehall-lane-2014-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2014,Whitehall Lane
winemag 801 to 1600,9730,211773,13.8,Red,US,"Elderberry, wood smoke, charred beef and baked soil show on the nose of this bottling from a region south of Hollister. There is a lot of earthy flavor on the sip, with wet soil adding to the tangy black plum skin and smoke qualities.",,20,86,0.23255814,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paicines,"36.7289127, -121.2788708",36.7289127,-121.2788708,Donati Family Vineyard 2014 Cabernet Sauvignon (Paicines),https://www.winemag.com/buying-guide/donati-2014-cabernet-sauvignon-paicines/,Cabernet Sauvignon,2014,Donati Family Vineyard
winemag 801 to 1600,10144,212187,13.5,Red,US,"This wine pulls from all over Sonoma County to create a tannic, oaky and fruity combination of lush black cherry and cassis wrapped around vanilla and dried herb. Bold and brawny, it holds its ripeness in check.",Vintner's Reserve,24,86,0.279069767,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Kendall-Jackson 2014 Vintner's Reserve Cabernet Sauvignon (Sonoma County),https://www.winemag.com/buying-guide/kendall-jackson-2014-vintners-reserve-cabernet-sauvignon-sonoma-county/,Cabernet Sauvignon,2014,Kendall-Jackson
winemag 801 to 1600,11792,213835,14.9,Red,US,"This combines grapes from St. Helena and Yountville appellations, as well as 15% Petite Sirah. Dull on the nose, it has an herbal persistence of cedar and sage backed by plenty of tannin and planks of oak.",,65,86,0.755813953,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Luna 2014 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/luna-2014-cabernet-sauvignon-napa-valley-276016/,Cabernet Sauvignon,2014,Luna
winemag 801 to 1600,11798,213841,14.1,Red,US,"Lush and accessible aromas of ripe cherries, strawberries, lilacs and cigar box show on the boisterous nose of this bottling. The palate is a bit more simple, with dark red fruit, sandalwood, a hint of star anise and a purple-flower flavor that's a bit over the top.",The Neighbor's Vineyard,45,86,0.523255814,California,South Coast,"33.6910030, -117.8889767",33.691003,-117.8889767,Temecula Valley,"33.4936391, -117.1483648",33.4936391,-117.1483648,Lorenzi Estate 2013 The Neighbor's Vineyard Cabernet Sauvignon (Temecula Valley),https://www.winemag.com/buying-guide/lorenzi-estate-2013-the-neighbors-vineyard-cabernet-sauvignon-temecula-valley/,Cabernet Sauvignon,2013,Lorenzi Estate
winemag 801 to 1600,11807,213850,14.5,Red,US,"This wine has a distinctly strong element of cured meat and salami on the nose, before it lunges wholeheartedly into chocolate, cedar and tobacco tones. Soft significant tannins wrap around the flavors in an impenetrable way.",,85,86,0.988372093,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,St. Helena,"38.5052429, -122.4703868",38.5052429,-122.4703868,Treasure 2013 Cabernet Sauvignon (St. Helena),https://www.winemag.com/buying-guide/treasure-2013-cabernet-sauvignon-st-helena/,Cabernet Sauvignon,2013,Treasure
winemag 801 to 1600,11814,213857,13.9,Red,US,Very ripe fruit flavors and a sweet brown-sugar impression make this medium-bodied wine showy in the vein of a red blend. It feels rather soft on the palate and a hint of sweetness carries through on the finish.,,15,86,0.174418605,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Clarksburg,"38.4198403, -121.5294026",38.4198403,-121.5294026,Caricature 2014 Cabernet Sauvignon (Clarksburg),https://www.winemag.com/buying-guide/caricature-2014-cabernet-sauvignon-clarksburg/,Cabernet Sauvignon,2014,Caricature
winemag 801 to 1600,11821,213864,14.4,Red,US,"Bob Pepi is listed as the winemaker for this tightly woven, understated effort, which shines in red and black currant as well as blackberry succulence. Smoky, it finishes in warmer richer tones of bacon and leather.",Estate,85,86,0.988372093,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oak Knoll District,"38.3583300, -122.3338900",38.35833,-122.33389,Kelly Family Vineyards 2014 Estate Cabernet Sauvignon (Oak Knoll District),https://www.winemag.com/buying-guide/kelly-family-vineyards-2014-estate-cabernet-sauvignon-oak-knoll-district/,Cabernet Sauvignon,2014,Kelly Family Vineyards
winemag 801 to 1600,11835,213878,13.8,Red,US,Sweet-seeming shadings of oak complement substantial fruit flavors like black cherry and blackberry in this fresh concentrated wine. It has good acidity and mild tannins for that welcome grip on the palate.,,12,86,0.139534884,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,Sand Point 2014 Cabernet Sauvignon (Lodi),https://www.winemag.com/buying-guide/sand-point-2014-cabernet-sauvignon-lodi/,Cabernet Sauvignon,2014,Sand Point
winemag 801 to 1600,11844,213887,14.9,Red,US,"From a site high atop Glen Ellen's eastern edge, this estate-grown wine is brawny in leather, with a touch of sweetness to the oak. Robust wood flavor and tannin combine to emphasize the force and concentration of this wine, which has a puckering sensation of cedar and violet.",Taylor's,90,86,1.046511628,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Moon Mountain District Sonoma County,"38.3404942, -122.4748415",38.3404942,-122.4748415,Mountain Terraces 2014 Taylor's Cabernet Sauvignon (Moon Mountain District Sonoma County),https://www.winemag.com/buying-guide/mountain-terraces-2014-taylors-cabernet-sauvignon-moon-mountain-district-sonoma-county/,Cabernet Sauvignon,2014,Mountain Terraces
winemag 801 to 1600,11854,213897,13.5,Red,US,"Light and fresh on the nose, this bottling has aromas of black olive, chile pepper, red cherry, cranberry and crushed pencils. The herbal character shows loudly on the palate, alongside cocoa, tart red cherry and cooked olives.",,13,86,0.151162791,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Castle Rock 2015 Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/castle-rock-2015-cabernet-sauvignon-paso-robles/,Cabernet Sauvignon,2015,Castle Rock
winemag 801 to 1600,13183,215226,14.5,Red,US,Vanilla and cinnamon notes show some oak influence in this medium-bodied well-made wine that has enough plum and red-cherry flavors to balance out a lightly tannic texture.,,14,86,0.162790698,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,Plungerhead 2015 Cabernet Sauvignon (Lodi),https://www.winemag.com/buying-guide/plungerhead-2015-cabernet-sauvignon-lodi/,Cabernet Sauvignon,2015,Plungerhead
winemag 801 to 1600,13195,215238,13,Red,US,This is a medium-bodied gently balanced wine with very ripe fruit flavors and a smooth soft texture. Scotto ferments it in stainless steel and ages it for 18 months in pre-used French oak barrels.,,13,86,0.151162791,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,Scotto Family Cellars 2015 Cabernet Sauvignon (Lodi),https://www.winemag.com/buying-guide/scotto-family-cellars-2015-cabernet-sauvignon-lodi/,Cabernet Sauvignon,2015,Scotto Family Cellars
winemag 801 to 1600,13205,215248,14.5,Red,US,"Smoky oak surrounds robust black fruit, peppercorn and a soft, supple core of easygoing texture and rounded richness. The fruit is sourced primary from the relatively cool Oak Knoll District.",Sweetwater,60,86,0.697674419,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Levendi 2014 Sweetwater Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/levendi-2014-sweetwater-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2014,Levendi
winemag 801 to 1600,13571,215614,13.9,Red,US,"Two vineyards go into the making of this wine, including Stonestreet Estate. A nose of plum and dried cherry ride along an extracted palate of relative lightness and notes of soy and tomato leaf.",,40,86,0.465116279,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Arrowood 2014 Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/arrowood-2014-cabernet-sauvignon-alexander-valley/,Cabernet Sauvignon,2014,Arrowood
winemag 801 to 1600,13588,215631,13.8,Red,US,A strong smoky spicy aroma and seemingly sweet flavors characterize this showy oaky wine. It's medium to full bodied and has moderate tannins that are softened by a syrupy fruit core.,,22,86,0.255813953,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,Lodi Estates 2014 Cabernet Sauvignon (Lodi),https://www.winemag.com/buying-guide/lodi-estates-2014-cabernet-sauvignon-lodi/,Cabernet Sauvignon,2014,Lodi Estates
winemag 801 to 1600,13626,215669,14.5,Red,US,"Tart, firm and simple, this wine lacks complexity and structure somewhat, providing quiet flavors of leather saddle and cedar amongst a soft rounded tannin profile.",Estate,48,86,0.558139535,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Dry Creek Valley,"39.2614426, -121.3414203",39.2614426,-121.3414203,Arbor Bench Vineyards 2013 Estate Cabernet Sauvignon (Dry Creek Valley),https://www.winemag.com/buying-guide/arbor-bench-vineyards-2013-estate-cabernet-sauvignon-dry-creek-valley/,Cabernet Sauvignon,2013,Arbor Bench Vineyards
winemag 8801 to 9600,772,217753,14.5,Red,US,"Tastes like the grapes got a little too ripe, with grilled blackberries and currants and even notes of shriveled raisins. Smoky oak adds to the charred impression. Still, the wine is fully dry and elegant in its tannins. But it's not an ager. Drink soon.",,60,86,0.697674419,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oakville,"38.4366996, -122.4027850",38.4366996,-122.402785,Oakville Cross 2006 Cabernet Sauvignon (Oakville),https://www.winemag.com/buying-guide/oakville-cross-2006-cabernet-sauvignon-napa-oakville/,Cabernet Sauvignon,2006,Oakville Cross
winemag 8801 to 9600,778,217759,14.5,Red,US,"Satisfies for its chocolate, blackberry, cherry and cedar flavors that are wrapped into soft, fine tannins. There's a touch of sweet leather that adds an earthy funkiness. Drink now.",,75,86,0.872093023,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,A. Faustini 2006 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/a-faustini-2006-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2006,A. Faustini
winemag 8801 to 9600,793,217774,14.6,Red,US,"Super-fruity, with intensely concentrated blackberries, cassis and milk chocolate, while the oak is very heavy in sweet caramel and buttered toast. Not showing much now beyond sheer power. Could develop, but it's risky.",,95,86,1.104651163,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Porter Family Vineyards 2005 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/porter-family-2005-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2005,Porter Family Vineyards
winemag 8801 to 9600,1060,218041,13.5,Red,US,"This is a nice, everyday Cabernet. It's soft, gentle in the mouth and dry, with tasty flavors of blackberries, cherries and smoky oak. Drink now.",,25,86,0.290697674,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Simi 2006 Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/simi-2006-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2006,Simi
winemag 8801 to 9600,1068,218049,13,Rose,US,"Pleasantly light and silky, with crisp acidity highlighting flavors of black and red cherries, red currants, peppery spices and sandalwood. A nice Rosé wine to drink with ham, sausages and roast chicken.",Rosé of,12,86,0.139534884,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Waterstone 2008 Rosé of Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/waterstone-2008-rose-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2008,Waterstone
winemag 8801 to 9600,1073,218054,14.7,Red,US,"This is an extraordinarily ripe Cabernet, and also very oaky, aged in 40% new French barrels. You can taste that wood in the caramel and vanilla bean that overlays the blackberries, currants and tobacco. A bit disjointed now, but could develop complexity over the next year or two.",T.R. Passalacqua Vineyard,28,86,0.325581395,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Dry Creek Valley,"39.2614426, -121.3414203",39.2614426,-121.3414203,Owl Ridge 2005 T.R. Passalacqua Vineyard Cabernet Sauvignon (Dry Creek Valley),https://www.winemag.com/buying-guide/owl-ridge-2005-tr-passalacqua-vineyard-cabernet-sauvignon-sonoma-dry-creek-valley/,Cabernet Sauvignon,2005,Owl Ridge
winemag 8801 to 9600,1094,218075,13.9,Red,US,"Ripe and juicy, a tremendously flavorful wine with sunshine-filled blackberries, black cherries, plums, licorice and chocolate. The tannins are thick and sticky, like a good Cab should have. Drink now with a grilled steak.",,15,86,0.174418605,California,Lake County,"39.0839644, -122.8084496",39.0839644,-122.8084496,Lake County,"39.0839644, -122.8084496",39.0839644,-122.8084496,Pure 2007 Cabernet Sauvignon (Lake County),https://www.winemag.com/buying-guide/pure-2007-cabernet-sauvignon-mendocino-lake-counties-lake-county/,Cabernet Sauvignon,2007,Pure
winemag 8801 to 9600,1099,218080,13.9,Red,US,"Here's a strong, ripe Cabernet, made in a popular style meant to appeal to fans of fruity colas. It's oaky and slightly sweet in blackberry jam, although it's technically dry. Drink now.",,20,86,0.23255814,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Murphy-Goode 2007 Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/murphy-goode-2007-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2007,Murphy-Goode
winemag 8801 to 9600,1132,218113,13.5,Red,US,"Peppery and dry, a soft, graceful Cabernet with the silky texture of a Pinot Noir. Shows real polish and elegance, with flavors of blackberries and currants.",Wilson Vineyard,13,86,0.151162791,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Clarksburg,"38.4198403, -121.5294026",38.4198403,-121.5294026,The Crusher 2008 Wilson Vineyard Cabernet Sauvignon (Clarksburg),https://www.winemag.com/buying-guide/crusher-2008-wilson-vineyard-cabernet-sauvignon-central-valley-clarksburg/,Cabernet Sauvignon,2008,The Crusher
winemag 8801 to 9600,2513,219494,13.8,Red,US,"More useful than rich, this Cab is dry and full-bodied, with blackberry, black currant, herb and smoky oak flavors. Drink now.",,22,86,0.255813953,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Valley,"38.2918590, -122.4580356",38.291859,-122.4580356,Kunde 2006 Cabernet Sauvignon (Sonoma Valley),https://www.winemag.com/buying-guide/kunde-2006-cabernet-sauvignon-sonoma-valley/,Cabernet Sauvignon,2006,Kunde
winemag 8801 to 9600,2523,219504,14.5,Red,US,"Soft and luscious, a dry, delicately structured wine with flavors of raspberry parfait, ripe crushed red cherries, anise and sandalwood. Drink now.",,13,86,0.151162791,California,Central Valley,"40.1998777, -122.2011075",40.1998777,-122.2011075,Lodi,"38.1341477, -121.2722194",38.1341477,-121.2722194,337 Wine Cellars 2007 Cabernet Sauvignon (Lodi),https://www.winemag.com/buying-guide/337-wine-cellars-2007-cabernet-sauvignon-central-valley-lodi/,Cabernet Sauvignon,2007,337 Wine Cellars
winemag 8801 to 9600,2529,219510,13.8,Red,US,"Fruity, with pie-filling flavors of blackberries and cherries. Soft, too, with gentle tannins. It's a wine to drink now.",,30,86,0.348837209,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Magistrate 2007 Cabernet Sauvignon (Sonoma County),https://www.winemag.com/buying-guide/magistrate-2007-cabernet-sauvignon-sonoma-county/,Cabernet Sauvignon,2007,Magistrate
winemag 8801 to 9600,2534,219515,15,Red,US,"Smells and tastes a bit weedy or stalky, with slightly green blackberry and cherry flavors. The absence of fruit accentuates the tannins, making them feel harder than they really are. Drink now.",,28,86,0.325581395,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Robert Mondavi 2006 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/robert-mondavi-2006-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2006,Robert Mondavi
winemag 8801 to 9600,2544,219525,14.5,Red,US,"A sound everyday Cab at a pretty good price. Displays smooth structure, and the ripe flavors of blackberries, blueberries and cherries carry a touch of smoky cedar.",,17,86,0.197674419,California,Lake County,"39.0839644, -122.8084496",39.0839644,-122.8084496,Lake County,"39.0839644, -122.8084496",39.0839644,-122.8084496,Guenoc 2006 Cabernet Sauvignon (Lake County),https://www.winemag.com/buying-guide/guenoc-2006-cabernet-sauvignon-mendocino-lake-counties-lake-county/,Cabernet Sauvignon,2006,Guenoc
winemag 8801 to 9600,2567,219548,14.1,Red,US,"Very dark, rich in oak and extracted in fruit, this Cab has enormous flavors of blackberries, black currants and cedar. It's a little sharp in acidity all through the finish, which gives it a sting.",Ocean Block,90,86,1.046511628,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Carmel Valley,"36.4799024, -121.7327931",36.4799024,-121.7327931,Bernardus 2004 Ocean Block Cabernet Sauvignon (Carmel Valley),https://www.winemag.com/buying-guide/bernardus-2004-ocean-block-cabernet-sauvignon-central-coast-carmel-valley/,Cabernet Sauvignon,2004,Bernardus
