filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 1 to 800,2901,2901,13.5,Red,France,"With 90% Merlot, this Denis Lafon wine is ripe and jammy. It has a good structure, showing the wood aging strongly. Touches of licorice contrast with the big black-fruit flavors and dense texture. Drink the wine from 2020.",La Révélation,23,90,0.255555556,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Gardut Haut Cluzeau 2015 La Révélation  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-gardut-haut-cluzeau-2015-la-revelation-blaye-cotes-de-bordeaux/,Bordeaux-style Red Blend,2015,Château Gardut Haut Cluzeau
winemag 1 to 800,4740,4740,14,Red,France,This wine is full of potential with its rich fruits and generous tannins. Spice from wood aging partners with juicy blackberry flavors and a generous texture. Drink from 2021.,Messidor,23,90,0.255555556,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Floreal Laguens 2016 Messidor  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-floreal-laguens-2016-messidor-bordeaux-superieur/,Bordeaux-style Red Blend,2016,Château Floreal Laguens
winemag 5601 to 6400,15555,155026,,Red,France,"This is a firmly structured and concentrated wine, featuring black fruit that has the weight to balance the dense, solid tannins. Powered by the richness of the vintage, this should age for 3-4 years.",,23,90,0.255555556,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Plaisance 2009  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-plaisance-2009-red-superieur/,Bordeaux-style Red Blend,2009,Château Plaisance
winemag 1 to 800,4585,4585,13,Red,France,"In this vintage from the sixth generation in the Lacoste family, this juicy wine also has firm tannins that promise good aging. From organic grapes, it offers weight, concentration and a dark structure that will soften over the next few years. Drink from 2021.",Château Jeandebout,23,90,0.255555556,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Cranne 2016 Château Jeandebout  (Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-de-cranne-2016-chateau-jeandebout-cotes-de-bordeaux-303929/,Bordeaux-style Red Blend,2016,Château de Cranne
winemag 4801 to 5600,9227,133120,13.5,Red,France,"A perfumed, wood-aged wine, this is rich, full of fruit and structure, and obviously worth aging. Almost equal parts Merlot and Cabernet Sauvignon have produced an aromatic wine packed with black currant fruit and dark tannins. Drink from 2017.",,23,90,0.255555556,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château Haut Selve 2011  Graves,https://www.winemag.com/buying-guide/chateau-haut-selve-2011-red-graves/,Bordeaux-style Red Blend,2011,Château Haut Selve
winemag 1601 to 2400,14821,76771,13.5,Red,France,"This is a 14 acre estate, producing a structured wine. With its firm tannins, the initial taste is of a dry core. Surrounding it are the ripe berry fruits that are going to give this wine its vitality. Firm at the end, this fine wine will age at least until 2021.",,23,90,0.255555556,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Moulis-en-Médoc,"45.0602370, -0.7675419",45.060237,-0.7675419,Château Guitignan 2014  Moulis-en-Médoc,https://www.winemag.com/buying-guide/chateau-guitignan-2014-moulis-en-medoc/,Bordeaux-style Red Blend,2014,Château Guitignan
winemag 801 to 1600,4939,206982,13,Red,France,"This is the second vintage in this range from Bordeaux's top Left Bank appellation. The wine is structured, with the class to be expected of a Pauillac. The black-currant fruitiness of Cabernet Sauvignon dominates, giving elegance and a rich texture at the same time. The wine needs time, so drink from 2021.",,23,90,0.255555556,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Pauillac,"45.1995850, -0.7462120",45.199585,-0.746212,Kirkland Signature 2015  Pauillac,https://www.winemag.com/buying-guide/kirkland-signature-2015-pauillac/,Bordeaux-style Red Blend,2015,Kirkland Signature
winemag 1 to 800,2823,2823,13.5,Red,France,"Structured, firm and with the potential of ripe fruits, this wine from Sainte-Foy's first vintage as a Cotes de Bordeaux is ready for aging. Aged in amphorae, it has weight, concentration and dark tannins. The black fruits from biodynamic vines are still waiting to come through what will be a rich wine. Drink from 2020.",Terra Cotta,23,90,0.255555556,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Sainte-Foy Cotes de Bordeaux,"44.2470173, 0.4502368",44.2470173,0.4502368,Château Pré La Lande 2016 Terra Cotta  (Sainte-Foy Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-pre-la-lande-2016-terra-cotta-sainte-foy-cotes-de-bordeaux/,Bordeaux-style Red Blend,2016,Château Pré La Lande
winemag 6401 to 7200,15149,170286,13,Red,France,"Very structured wine that shows its wood aging as well as textured black plum fruits. It has spice, toast and a smoky character. Underneath are blackberry fruits and a strong layer of acidity. Age for 3-4 years.",Cru Réserve,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Bertinerie 2008 Cru Réserve  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-bertinerie-2008-cru-reserve-red-blaye-cotes/,Bordeaux-style Red Blend,2008,Château Bertinerie
winemag 6401 to 7200,15225,170362,13,Red,France,"Elegant, rich and fruity, with just the right amount of tannic structure. The wine has black currant, sweet acidity and a dense and concentrated texture. While it is rich, it also has a good long, elegant aftertaste.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Haut Bertinerie 2009  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-haut-bertinerie-2009-red-blaye-cotes/,Bordeaux-style Red Blend,2009,Château Haut Bertinerie
winemag 4001 to 4800,12475,120888,14,Red,France,"Solid and balanced, this has both great fruits and a great structure. Dense, rich and layered with tannins and black currant fruits, it has an opulent, ripe character. Drink this solid, attractive wine from 2017.",Cuvée Raphaël,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Parenchére 2012 Cuvée Raphaël  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-parenchere-2012-cuvee-raphael-red-superieur/,Bordeaux-style Red Blend,2012,Château de Parenchére
winemag 801 to 1600,6935,208978,14,Red,France,"Structured and still firm, this is a dense wine from the Donze family estate. It has firm tannins over the rich, juicy black fruits that are generous and reflect the vintage. This wine is still young, so wait and drink from 2020.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Martinat 2015  Cotes de Bourg,https://www.winemag.com/buying-guide/chateau-martinat-2015-cotes-de-bourg/,Bordeaux-style Red Blend,2015,Château Martinat
winemag 9601 to 10400,10672,243328,12.5,Red,France,"The aromas and initial taste are all of new wood. Only later does some fresh red fruit appear, giving the wine a lift. There is enough fruit here, but this needs time for the wood to calm down. Then the wine will show the vibrancy the structure suggests.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château de Chantegrive 2004  Graves,https://www.winemag.com/buying-guide/chateau-chantegrive-2004-red-graves/,Bordeaux-style Red Blend,2004,Château de Chantegrive
winemag 2401 to 3200,6375,83795,13.5,Red,France,"Ripe and juicy, this is an elegant wine. It has red-berry fruitiness shot through with acidity and spiced with the wood aging. It is still developing and will be ready to drink from 2019.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Corconnac 2014  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-corconnac-2014-haut-medoc/,Bordeaux-style Red Blend,2014,Château Corconnac
winemag 4001 to 4800,7886,116299,13,Red,France,"Heavily dominated by Merlot, this is a generous and full-bodied wine. Wood aging has left its mark in the burnt, toasty character. The fruit, though, is generous, bringing out the richness of the limestone soil. This wine will be ripe and full-bodied. Drink from 2017.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Reysson 2012  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-reysson-2012-red-haut-medoc/,Bordeaux-style Red Blend,2012,Château Reysson
winemag 4001 to 4800,14214,122627,14,Red,France,"While the wine is very dense, it also has layers of very ripe fruits, plums and dark berries that give it an intensely rich character. The juicy acidity is almost overwhelming, a shock of freshness as it cuts through the concentrated texture. The wine still needs to age, so drink from 2017.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Haut-Logat 2009  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-haut-logat-2009-red-haut-medoc/,Bordeaux-style Red Blend,2009,Château Haut-Logat
winemag 1601 to 2400,14851,76801,13,Red,France,"This is rich, full of jammy Merlot and with layers of tannins interspersed with crisp acidity. It feels full, ripe, structured and likely to age well. With its youthful exuberance, it will be ready to drink from 2019.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Lalande de Pomerol,"44.9558210, -0.2108580",44.955821,-0.210858,Château les Graves de Lavaud 2013  Lalande de Pomerol,https://www.winemag.com/buying-guide/chateau-les-graves-de-lavaud-2013-lalande-de-pomerol/,Bordeaux-style Red Blend,2013,Château les Graves de Lavaud
winemag 4801 to 5600,10038,133931,13,Red,France,"Complex and solid, it holds rich berry fruits, a darkly tannic structure, dense texture and a juicy acidity. This firm wine has a good future, so don't drink before 2017.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Griviére 2011  Médoc,https://www.winemag.com/buying-guide/chateau-griviere-2011-red-medoc/,Bordeaux-style Red Blend,2011,Château Griviére
winemag 4801 to 5600,10456,134349,13,Red,France,"It shows good weight, ripe fruit and well-judged wood aging. Berry fruit flavors are supported by dusty tannins and a dense texture. At the end, the juicy acidity gives a shot of freshness. Age this well-balanced wine and drink from 2017.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château La Cardonne 2011  Médoc,https://www.winemag.com/buying-guide/chateau-la-cardonne-2011-red-medoc/,Bordeaux-style Red Blend,2011,Château La Cardonne
winemag 801 to 1600,4999,207042,13.5,Red,France,"This is the second wine of Clos Manou, a small vineyard located in the northern Médoc. It has a minty aroma, rich tannins and layers of spice from the 50% new wood aging. Drink this structured wine from 2023.",Petit Manou,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Clos Manou 2015 Petit Manou  (Médoc),https://www.winemag.com/buying-guide/clos-manou-2015-petit-manou-medoc/,Bordeaux-style Red Blend,2015,Clos Manou
winemag 3201 to 4000,7107,99987,,Red,France,"This full and structured wine offers good acidity, firm tannins and layers of black-currant flavors. It has good potential with richness, weight and balance. Drink from 2019.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Pessac-Léognan,"44.8356039, -0.6903529",44.8356039,-0.6903529,Château Haut-Vigneau 2013  Pessac-Léognan,https://www.winemag.com/buying-guide/chateau-haut-vigneau-2013-pessac-leognan/,Bordeaux-style Red Blend,2013,Château Haut-Vigneau
winemag 7201 to 8000,11058,181829,13,Red,France,"Always one of the leaders in the Premiéres Cotes, Château Carignan has produced a ripely juicy 2006. It is a wine that brings considerable weight, the dark fruits melding into tannins. It should age well over the next 5-6 years.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Premieres Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Carignan 2006  Premieres Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-carignan-2006-red-premieres-cotes/,Bordeaux-style Red Blend,2006,Château Carignan
winemag 6401 to 7200,6503,161640,14.5,Red,France,"The dusty tannins dominate this firm and dry wine. With its new wood aging and its concentration, it is complex and dense. The ripe black fruit offers power and sweetness. The wine is likely to age well over five years or more.",Cuvée Vieilles Vignes,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Puisseguin Saint-Émilion,"44.9250990, -0.0743070",44.925099,-0.074307,Château Lanbersac 2009 Cuvée Vieilles Vignes  (Puisseguin Saint-Émilion),https://www.winemag.com/buying-guide/chateau-lanbersac-2009-cuvee-vieilles-vignes-red-puisseguin-saint-emilion/,Bordeaux-style Red Blend,2009,Château Lanbersac
winemag 8801 to 9600,2158,219139,13.5,Red,France,"A big, solid wine, with dark flavors and dense tannins, very dry. The high extraction and wood tastes are still young, and at this stage the wine needs decanting. Ideally it needs time to smooth out.",,24,90,0.266666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Saint-Émilion,"44.8943870, -0.1557290",44.894387,-0.155729,Château Mondorion 2006  Saint-Émilion,https://www.winemag.com/buying-guide/chateau-mondorion-2006-red-saint-emilion/,Bordeaux-style Red Blend,2006,Château Mondorion
winemag 1 to 800,2494,2494,14,Red,France,This firm and structured Merlot-based wine conveys a light touch of wood from older barrels. It is rich with tannins and fruit. The dry core surrounded by ripe blackberry fruits promises a rich future. Drink this well-structured wine from 2022.,Cuvée Tradition,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château les Petits Arnauds 2016 Cuvée Tradition  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-les-petits-arnauds-2016-cuvee-tradition-blaye-cotes-de-bordeaux/,Bordeaux-style Red Blend,2016,Château les Petits Arnauds
winemag 5601 to 6400,11200,150671,,Red,France,"A eucalyptus oil aroma offers a smooth and fragrant introduction to this ripe, rich and juicy wine. Its polished feel works, offering both richness and solid tannins. It's for aging over at least five years.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Glorit 2010  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-glorit-2010-red-blaye-cotes/,Bordeaux-style Red Blend,2010,Château Glorit
winemag 6401 to 7200,6376,161513,14,Red,France,"This is a concentrated wine that is structured and packed with red fruits and solid tannins. It feels weighty and rich; the juicy character is balanced by a firm, dry texture. For aging over several years.",Cuvée Prestige,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Haut Mazerolles 2010 Cuvée Prestige  (Blaye Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-haut-mazerolles-2010-cuvee-prestige-red-blaye-cotes/,Bordeaux-style Red Blend,2010,Château Haut Mazerolles
winemag 801 to 1600,12507,214550,12.5,Red,France,"Generous tannins and blackberry fruit, along with a smooth texture all contribute to the richness of this broad, ripe wine. The 79% Merlot in the blend lends a generous character and the likelihood it will age quickly. Drink from 2018.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Blaye Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Chantemerle 2015  Blaye Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-chantemerle-2015-blaye-cotes-de-bordeaux/,Bordeaux-style Red Blend,2015,Château Chantemerle
winemag 1 to 800,4944,4944,14,Red,France,"Mint aromas and the wood flavors of this wine give it a sweet character that contrasts with the juicy fruits and good acidity that come through strongly. This ripe, balanced wine will develop well. Drink from 2021.",Damnation,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Roques Mauriac 2016 Damnation  (Bordeaux),https://www.winemag.com/buying-guide/chateau-roques-mauriac-2016-damnation-bordeaux/,Bordeaux-style Red Blend,2016,Château Roques Mauriac
winemag 2401 to 3200,6401,83821,13,Red,France,"A structured wine, this is full of firm tannins and has juicy fruit underneath. It has attractive acidity, some smoky flavors and a firm aftertaste. All this means the wine needs to develop, and it will be better to drink from 2017.",Réserve Francis Courselle,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Thieuley 2014 Réserve Francis Courselle  (Bordeaux),https://www.winemag.com/buying-guide/chateau-thieuley-2014-reserve-francis-courselle-bordeaux/,Bordeaux-style Red Blend,2014,Château Thieuley
winemag 4001 to 4800,12895,121308,13.5,Red,France,"With 15 months wood aging, this is a powerful wood-aged wine. Black currant fruits from the 39% Cabernet Sauvignon dominate. Soft tannins are doing a great job of supporting the natural fruitiness, bringing out a good sense of concentration. Warm and ripe, it will develop well. Drink from 2017",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Feret Lambert 2012  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-feret-lambert-2012-red-superieur/,Bordeaux-style Red Blend,2012,Château Feret Lambert
winemag 4801 to 5600,14623,138516,,Red,France,"Smooth wood and spice flavors give this wine immediate attractiveness. It has weight and richness, ripe fruit flavors and a spacious feel to the texture. With its complex structure, it's a wine for aging, so drink after 2016.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Macard 2011  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-macard-2011-red-superieur/,Bordeaux-style Red Blend,2011,Château de Macard
winemag 1601 to 2400,5220,67170,13.5,Red,France,This large estate on the slopes above the river Garonne has produced a Merlot-dominated wine. It is rich while already finely balanced. It has juicy red fruits with a solid dry core that promises aging. Drink this wine from 2019.,,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Carignan 2014  Cadillac Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-carignan-2014-cadillac-cotes-de-bordeaux/,Bordeaux-style Red Blend,2014,Château Carignan
winemag 2401 to 3200,6347,83767,13,Red,France,"This rich wine is still young, but packed with dark tannins and concentrated black-currant fruitiness. This hand-picked blend of Merlot, Petit Verdot and Cabernet Sauvignon needs to age. It will not be ready to drink before 2019. The chateau is the home of the Dubourdieu family.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Reynon 2014  Cadillac Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-reynon-2014-cadillac-cotes-de-bordeaux/,Bordeaux-style Red Blend,2014,Château Reynon
winemag 2401 to 3200,6479,83899,,Red,France,"While the wine is firm and tannic now, its fruit potential is excellent. Blackberry flavors are already evident, pushing through the dry structure to give a ripe, full-bodied wine. The Verdier family's Merlot-dominant vineyards are organic and biodynamic. Drink from 2019.",Prestige,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Brethous 2014 Prestige  (Cadillac Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-brethous-2014-prestige-cadillac-cotes-de-bordeaux/,Bordeaux-style Red Blend,2014,Château Brethous
winemag 4001 to 4800,14386,122799,,Red,France,"This 55% Cabernet Sauvignon, 45% Merlot wine is ripe and spicy. Solid fruit gives a juicy character along with a strong sense of structure. That allows room for plenty of acidity as well as fruit, but also demands aging to allow the mineral texture to soften. Along with owner Monique Bonnet's Château Suau, this vineyard was certified French organic with the 2012 vintage. Drink from 2018.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Maubert 2012  Cadillac Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-maubert-2012-red-cadillac-cotes/,Bordeaux-style Red Blend,2012,Château Maubert
winemag 801 to 1600,12574,214617,,Red,France,"Strongly perfumed with new wood, this polished wine is rich, structured and packed with fruit. It has a fine, tannic character balanced by red berry fruit and fine acidity. Drink from 2020.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Reynon 2015  Cadillac Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-reynon-2015-cadillac-cotes-de-bordeaux/,Bordeaux-style Red Blend,2015,Château Reynon
winemag 2401 to 3200,6077,83497,,Red,France,"A fruity, juicy wine with balanced tannins and red fruits. It is a lively perfumed wine that has some toasty tannins in the background. Drink this ripe wine from 2019. One of five wineries owned by Bernadette Faure and Alain Aubert; their daughters oversee vineyards, winemaking and marketing.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château German 2014  Castillon Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-german-2014-castillon-cotes-de-bordeaux/,Bordeaux-style Red Blend,2014,Château German
winemag 801 to 1600,12528,214571,,Red,France,"This ripe, smoky wine is structured, full of new oak flavors and dense with both fruit and tannins. Its concentrated, bold blackberry flavors and firm tannins mix with smoky wood notes and acidity. Drink from 2020.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château Roque le Mayne 2015  Castillon Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-roque-le-mayne-2015-castillon-cotes-de-bordeaux/,Bordeaux-style Red Blend,2015,Château Roque le Mayne
winemag 801 to 1600,12591,214634,,Red,France,"This ripe, fruity wine has soft tannins and a generous, warm character that makes it already drinkable. Better, however, to wait until its full potential is realized, from 2019.",Premier Vin,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château du Pitray 2015 Premier Vin  (Castillon Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-du-pitray-2015-premier-vin-castillon-cotes-de-bordeaux/,Bordeaux-style Red Blend,2015,Château du Pitray
winemag 1 to 800,4576,4576,13.5,Red,France,"This 14-acre property overlooking the Garonne river has produced a densely structured wine with impressive tannins and black fruits. Dominated by Merlot, the wine is full of rich black-currant and berry flavors, with balanced acidity. The wine is full, aging well and will be ready to drink from 2019.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Clos Sainte Anne 2015  Cotes de Bordeaux,https://www.winemag.com/buying-guide/clos-sainte-anne-2015-cotes-de-bordeaux/,Bordeaux-style Red Blend,2015,Clos Sainte Anne
winemag 801 to 1600,10865,212908,13.5,Red,France,"From a vineyard that is on the slope right above the river Garonne, this wine has a good mix of richness and black-currant crispness. Its structure is generous, with fully integrated tannins. Ripe and warm while also having balancing acidity, it will be ready to drink from late 2018.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Réaut 2015  Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-reaut-2015-cotes-de-bordeaux-279115/,Bordeaux-style Red Blend,2015,Château Réaut
winemag 1 to 800,12877,12877,14.5,Red,France,"With 90% Merlot, this is a rich, dense wine. Its alcohol shows in the pepper and rich spice character and in the dark, extracted flavors. Happily, plenty of ripe black-plum fruit from the 130-acre organic estate gives the wine potential balance. Drink from 2021.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Fronsac,"44.9243180, -0.2712629",44.924318,-0.2712629,Château de la Dauphine 2014  Fronsac,https://www.winemag.com/buying-guide/chateau-de-la-dauphine-2014-fronsac/,Bordeaux-style Red Blend,2014,Château de la Dauphine
winemag 1 to 800,2770,2770,13.5,Red,France,"Rich and spicy, this offers ripe black-currant fruits. toast and plenty of crisp acidity. The wine is full in the mouth and has a good future. Drink from 2021.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château Perron 2016  Graves,https://www.winemag.com/buying-guide/chateau-perron-2016-graves-306555/,Bordeaux-style Red Blend,2016,Château Perron
winemag 1 to 800,2826,2826,13.5,Red,France,"Winemaker Pierre Lanain and the Stéphane Derenoncourt consultants blended a perfumed wine with rich tannins, weight and concentration. Warm and generous, it has ripe black fruits, juicy acidity and layers of spice and wood-aging flavors. Drink from 2022",Clos Montesquieu,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château des Fougéres 2016 Clos Montesquieu  (Graves),https://www.winemag.com/buying-guide/chateau-des-fougeres-2016-clos-montesquieu-graves-306431/,Bordeaux-style Red Blend,2016,Château des Fougéres
winemag 5601 to 6400,1535,141006,14,Red,France,"With strong new wood aromas, this concentrated wine shows vanilla as well as black-fruit flavors. Acidity cuts the richness, giving shape to wine and focusing on the balance. With firm tannins in the background, it needs several years. Drink from 2016.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château Haut Selve 2010  Graves,https://www.winemag.com/buying-guide/chateau-haut-selve-2010-red-graves/,Bordeaux-style Red Blend,2010,Château Haut Selve
winemag 5601 to 6400,15147,154618,13.5,Red,France,"This wine exhibits the generosity from the ripe 2009 vintage. It has rich, full and round fruits, with a pleasing black currant flavor and tannic edge. Juicy, with a dust-textured aftertaste, this will age for 4-5 years.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château Haut Selve 2009  Graves,https://www.winemag.com/buying-guide/chateau-haut-selve-2009-red-graves/,Bordeaux-style Red Blend,2009,Château Haut Selve
winemag 5601 to 6400,15566,155037,13.5,Red,France,"Here's a big, wood-laden wine that shows some bitterness, extraction and toast influence. However, the weight of ripe black-plum flavor will certainly come forward to produce a balanced, rich bottling, with the generosity of the year. Wait for 2-3 years.",,25,90,0.277777778,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château du Seuil 2009  Graves,https://www.winemag.com/buying-guide/chateau-seuil-2009-red-graves/,Bordeaux-style Red Blend,2009,Château du Seuil
